region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
birmingham,20990,kia,good,,gas,2421.0,clean,other,fwd,wagon,black,al,2.0
dothan,20590,kia,good,,gas,2834.0,clean,other,fwd,wagon,,al,2.0
dothan,15590,kia,good,12 cylinders,gas,11657.0,clean,other,fwd,wagon,,al,8.0
dothan,14990,kia,good,,gas,43223.0,clean,other,fwd,wagon,,al,6.0
dothan,19590,kia,good,6 cylinders,other,13688.0,clean,other,fwd,wagon,red,al,5.0
dothan,20990,kia,good,,gas,2421.0,clean,other,fwd,wagon,black,al,2.0
florence / muscle shoals,15590,kia,good,12 cylinders,gas,23972.0,clean,other,fwd,wagon,brown,al,6.0
gadsden-anniston,13590,kia,good,12 cylinders,other,94587.0,clean,other,,wagon,black,al,12.0
gadsden-anniston,15590,kia,good,12 cylinders,gas,23972.0,clean,other,fwd,wagon,brown,al,6.0
huntsville / decatur,15990,ford,good,,hybrid,48195.0,clean,other,fwd,wagon,blue,al,5.0
huntsville / decatur,22590,subaru,good,other,gas,17472.0,clean,other,,wagon,red,al,4.0
huntsville / decatur,18590,kia,good,6 cylinders,gas,20729.0,clean,other,fwd,wagon,black,al,5.0
huntsville / decatur,11988,kia,,4 cylinders,gas,78642.0,clean,automatic,fwd,wagon,grey,al,6.0
huntsville / decatur,750,saturn,fair,6 cylinders,gas,91553.0,clean,automatic,fwd,wagon,red,al,18.0
huntsville / decatur,16590,volkswagen,good,6 cylinders,gas,40364.0,clean,automatic,fwd,wagon,red,al,8.0
huntsville / decatur,14499,nissan,,,gas,124543.0,clean,,4wd,wagon,black,al,6.0
huntsville / decatur,6400,buick,,other,gas,163783.0,clean,automatic,fwd,wagon,silver,al,13.0
huntsville / decatur,13450,dodge,excellent,8 cylinders,gas,134341.0,clean,automatic,,wagon,black,al,16.0
huntsville / decatur,17590,kia,good,6 cylinders,gas,25491.0,clean,other,fwd,wagon,green,al,7.0
huntsville / decatur,10900,nissan,,8 cylinders,gas,92675.0,clean,automatic,4wd,wagon,black,al,9.0
huntsville / decatur,5900,buick,,other,gas,163783.0,clean,automatic,fwd,wagon,silver,al,13.0
huntsville / decatur,11268,toyota,,4 cylinders,hybrid,143978.0,clean,automatic,fwd,wagon,grey,al,8.0
huntsville / decatur,800,ford,salvage,6 cylinders,gas,142862.0,clean,automatic,fwd,wagon,grey,al,15.0
huntsville / decatur,15000,toyota,excellent,4 cylinders,gas,74000.0,clean,automatic,fwd,wagon,silver,al,10.0
huntsville / decatur,5900,buick,,other,gas,163783.0,clean,automatic,fwd,wagon,silver,al,13.0
huntsville / decatur,29499,lexus,,,gas,65923.0,clean,automatic,fwd,wagon,red,al,5.0
huntsville / decatur,10900,nissan,,8 cylinders,gas,92675.0,clean,automatic,4wd,wagon,black,al,9.0
huntsville / decatur,14990,kia,good,12 cylinders,gas,7007.0,clean,other,fwd,wagon,black,al,3.0
huntsville / decatur,0,nissan,,,gas,124543.0,clean,,4wd,wagon,black,al,6.0
huntsville / decatur,14395,kia,,4 cylinders,gas,32819.0,clean,automatic,fwd,wagon,silver,al,6.0
huntsville / decatur,16998,toyota,,3 cylinders,gas,76688.0,clean,automatic,fwd,wagon,silver,al,9.0
huntsville / decatur,0,toyota,good,6 cylinders,gas,171990.0,clean,automatic,fwd,wagon,white,al,13.0
huntsville / decatur,20990,kia,good,,gas,2421.0,clean,other,fwd,wagon,black,al,2.0
mobile,24490,ford,,6 cylinders,gas,59342.0,clean,automatic,fwd,wagon,grey,al,3.0
mobile,25395,subaru,,4 cylinders,gas,28591.0,clean,automatic,4wd,wagon,white,al,4.0
mobile,24989,honda,,4 cylinders,gas,3435.0,clean,automatic,fwd,wagon,grey,al,3.0
mobile,12500,toyota,excellent,4 cylinders,hybrid,94000.0,lien,automatic,fwd,wagon,silver,al,8.0
mobile,25395,subaru,,4 cylinders,gas,28591.0,clean,automatic,4wd,wagon,white,al,4.0
mobile,19978,mazda,,4 cylinders,gas,28122.0,clean,automatic,4wd,wagon,custom,al,3.0
mobile,15995,nissan,,4 cylinders,gas,39455.0,clean,automatic,fwd,wagon,black,al,5.0
mobile,13740,ford,,6 cylinders,gas,110137.0,clean,automatic,fwd,wagon,white,al,8.0
mobile,11740,ford,,6 cylinders,gas,144642.0,clean,automatic,fwd,wagon,black,al,8.0
mobile,14459,nissan,,4 cylinders,gas,91021.0,clean,automatic,fwd,wagon,custom,al,8.0
mobile,25289,infiniti,,4 cylinders,gas,24966.0,clean,automatic,4wd,wagon,grey,al,4.0
mobile,8995,mercedes-benz,excellent,6 cylinders,gas,83276.0,clean,automatic,4wd,wagon,,al,18.0
mobile,13740,ford,,6 cylinders,gas,110137.0,clean,automatic,fwd,wagon,white,al,8.0
mobile,13999,nissan,,4 cylinders,gas,36574.0,clean,automatic,fwd,wagon,blue,al,5.0
mobile,11740,ford,,6 cylinders,gas,144642.0,clean,automatic,fwd,wagon,black,al,8.0
montgomery,16590,ford,good,,hybrid,42749.0,clean,other,fwd,wagon,blue,al,4.0
montgomery,16590,volkswagen,good,6 cylinders,gas,40364.0,clean,automatic,fwd,wagon,red,al,8.0
montgomery,13590,kia,good,,gas,80164.0,clean,other,fwd,wagon,brown,al,8.0
montgomery,15590,kia,good,12 cylinders,gas,23972.0,clean,other,fwd,wagon,brown,al,6.0
montgomery,3950,volvo,good,5 cylinders,gas,272641.0,clean,automatic,fwd,wagon,silver,al,16.0
tuscaloosa,13590,kia,good,12 cylinders,other,94587.0,clean,other,,wagon,black,al,12.0
tuscaloosa,15590,kia,good,12 cylinders,gas,23972.0,clean,other,fwd,wagon,brown,al,6.0
anchorage / mat-su,11950,subaru,excellent,4 cylinders,gas,123723.0,rebuilt,automatic,4wd,wagon,blue,ak,8.0
anchorage / mat-su,18995,subaru,excellent,4 cylinders,gas,93409.0,clean,automatic,4wd,wagon,blue,ak,8.0
anchorage / mat-su,19995,volkswagen,excellent,4 cylinders,gas,42524.0,clean,automatic,4wd,wagon,black,ak,4.0
anchorage / mat-su,19995,hyundai,,other,gas,96354.0,clean,automatic,4wd,wagon,red,ak,6.0
anchorage / mat-su,4200,subaru,excellent,4 cylinders,gas,200000.0,clean,manual,4wd,wagon,silver,ak,19.0
anchorage / mat-su,15900,toyota,,6 cylinders,gas,72460.0,clean,automatic,,wagon,red,ak,12.0
anchorage / mat-su,450,subaru,fair,4 cylinders,gas,208.0,clean,manual,4wd,wagon,silver,ak,23.0
anchorage / mat-su,18995,kia,,,gas,12905.0,clean,automatic,fwd,wagon,red,ak,4.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
anchorage / mat-su,19995,hyundai,,other,gas,96354.0,clean,automatic,4wd,wagon,red,ak,6.0
anchorage / mat-su,5999,chrysler,,6 cylinders,gas,211319.0,clean,automatic,fwd,wagon,silver,ak,17.0
anchorage / mat-su,24194,subaru,,4 cylinders,gas,17533.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,22194,kia,,4 cylinders,gas,14859.0,clean,automatic,fwd,wagon,white,ak,2.0
anchorage / mat-su,15991,kia,,4 cylinders,gas,2447.0,clean,automatic,fwd,wagon,white,ak,7.0
anchorage / mat-su,18999,kia,,4 cylinders,gas,10035.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,35995,volkswagen,,4 cylinders,gas,2233.0,clean,other,4wd,wagon,grey,ak,3.0
anchorage / mat-su,20900,volkswagen,excellent,4 cylinders,gas,28919.0,clean,automatic,4wd,wagon,blue,ak,3.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,35995,volkswagen,,4 cylinders,gas,2233.0,clean,other,4wd,wagon,grey,ak,3.0
anchorage / mat-su,29995,nissan,,,gas,20676.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,31995,toyota,,4 cylinders,gas,27483.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,24999,kia,,4 cylinders,hybrid,49322.0,clean,automatic,fwd,wagon,black,ak,3.0
anchorage / mat-su,21995,subaru,,4 cylinders,gas,21062.0,clean,automatic,,wagon,,ak,6.0
anchorage / mat-su,18995,kia,,,gas,12905.0,clean,automatic,fwd,wagon,red,ak,4.0
anchorage / mat-su,20775,subaru,excellent,4 cylinders,gas,26000.0,clean,automatic,,wagon,,ak,8.0
anchorage / mat-su,18995,nissan,,other,gas,36737.0,clean,automatic,fwd,wagon,white,ak,6.0
anchorage / mat-su,15991,kia,,4 cylinders,gas,2447.0,clean,automatic,fwd,wagon,white,ak,7.0
anchorage / mat-su,26500,subaru,,4 cylinders,gas,74952.0,clean,automatic,4wd,wagon,green,ak,4.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
anchorage / mat-su,23194,subaru,,4 cylinders,gas,20083.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,18995,nissan,,other,gas,49814.0,clean,automatic,fwd,wagon,white,ak,4.0
anchorage / mat-su,22995,nissan,,other,gas,13966.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,8950,ford,excellent,6 cylinders,gas,157614.0,clean,automatic,fwd,wagon,brown,ak,10.0
anchorage / mat-su,36194,nissan,,6 cylinders,gas,8915.0,clean,other,4wd,wagon,brown,ak,3.0
anchorage / mat-su,18194,honda,,4 cylinders,gas,33662.0,clean,automatic,fwd,wagon,silver,ak,3.0
anchorage / mat-su,39995,nissan,,6 cylinders,gas,39935.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,32995,audi,excellent,4 cylinders,gas,49042.0,clean,automatic,4wd,wagon,black,ak,5.0
anchorage / mat-su,5000,volkswagen,good,,gas,81789.0,clean,automatic,,wagon,blue,ak,14.0
anchorage / mat-su,18995,nissan,,other,gas,49814.0,clean,automatic,fwd,wagon,white,ak,4.0
anchorage / mat-su,18999,kia,,4 cylinders,gas,10035.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,11950,subaru,excellent,4 cylinders,gas,123723.0,rebuilt,automatic,4wd,wagon,blue,ak,8.0
anchorage / mat-su,31799,nissan,,6 cylinders,gas,24616.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,18999,kia,,4 cylinders,gas,10035.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,8500,honda,excellent,4 cylinders,gas,39999.0,rebuilt,automatic,fwd,wagon,silver,ak,9.0
anchorage / mat-su,11995,subaru,,4 cylinders,gas,90415.0,clean,automatic,,wagon,,ak,11.0
anchorage / mat-su,8950,ford,excellent,6 cylinders,gas,157614.0,clean,automatic,fwd,wagon,brown,ak,10.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
anchorage / mat-su,29995,nissan,,,gas,20676.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,17999,kia,like new,4 cylinders,gas,8908.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,31995,toyota,,4 cylinders,gas,27483.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,18999,kia,,4 cylinders,gas,10035.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,5300,volkswagen,excellent,,gas,72000.0,rebuilt,automatic,,wagon,white,ak,15.0
anchorage / mat-su,18995,nissan,,other,gas,36737.0,clean,automatic,fwd,wagon,white,ak,6.0
anchorage / mat-su,20995,kia,,,gas,31781.0,clean,automatic,4wd,wagon,,ak,4.0
anchorage / mat-su,19995,volkswagen,excellent,4 cylinders,gas,42524.0,clean,automatic,4wd,wagon,black,ak,4.0
anchorage / mat-su,22194,kia,,4 cylinders,gas,14608.0,clean,automatic,fwd,wagon,,ak,2.0
anchorage / mat-su,24194,subaru,,4 cylinders,gas,18374.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,18995,nissan,,other,gas,49814.0,clean,automatic,fwd,wagon,white,ak,4.0
anchorage / mat-su,18995,kia,,,gas,12905.0,clean,automatic,fwd,wagon,red,ak,4.0
anchorage / mat-su,4995,subaru,,4 cylinders,gas,174296.0,clean,automatic,,wagon,custom,ak,17.0
anchorage / mat-su,22995,nissan,,other,gas,13966.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
anchorage / mat-su,21194,kia,,4 cylinders,gas,15988.0,clean,automatic,fwd,wagon,,ak,2.0
anchorage / mat-su,25999,volkswagen,like new,4 cylinders,gas,11337.0,clean,automatic,4wd,wagon,white,ak,4.0
anchorage / mat-su,8900,subaru,,4 cylinders,gas,162563.0,clean,automatic,,wagon,blue,ak,9.0
anchorage / mat-su,14900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
anchorage / mat-su,31799,nissan,,6 cylinders,gas,24616.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,19194,honda,,4 cylinders,gas,4677.0,clean,automatic,fwd,wagon,silver,ak,4.0
anchorage / mat-su,8950,ford,excellent,6 cylinders,gas,157614.0,clean,automatic,fwd,wagon,brown,ak,10.0
anchorage / mat-su,22999,volvo,excellent,6 cylinders,gas,69634.0,clean,automatic,4wd,wagon,white,ak,9.0
anchorage / mat-su,5995,subaru,,4 cylinders,gas,176000.0,clean,automatic,,wagon,custom,ak,18.0
anchorage / mat-su,4995,subaru,,4 cylinders,gas,174296.0,clean,automatic,,wagon,custom,ak,17.0
anchorage / mat-su,15900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,18999,kia,,4 cylinders,gas,10035.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,23988,subaru,,3 cylinders,other,40059.0,clean,automatic,4wd,wagon,blue,ak,5.0
anchorage / mat-su,22988,subaru,,4 cylinders,gas,46542.0,clean,automatic,4wd,wagon,blue,ak,7.0
anchorage / mat-su,22988,subaru,,other,gas,31921.0,clean,automatic,4wd,wagon,silver,ak,4.0
anchorage / mat-su,17999,kia,like new,4 cylinders,gas,8908.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,24194,subaru,,4 cylinders,gas,17947.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,14499,kia,,other,electric,32590.0,clean,other,fwd,wagon,black,ak,5.0
anchorage / mat-su,6999,dodge,,4 cylinders,gas,107888.0,clean,automatic,fwd,wagon,red,ak,15.0
anchorage / mat-su,32995,audi,excellent,4 cylinders,gas,49042.0,clean,automatic,4wd,wagon,black,ak,5.0
anchorage / mat-su,18995,nissan,,other,gas,49814.0,clean,automatic,fwd,wagon,white,ak,4.0
anchorage / mat-su,29995,nissan,,,gas,20676.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,31995,toyota,,4 cylinders,gas,27483.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,16999,kia,,other,electric,14950.0,clean,other,fwd,wagon,,ak,5.0
anchorage / mat-su,18995,nissan,,other,gas,36737.0,clean,automatic,fwd,wagon,white,ak,6.0
anchorage / mat-su,11995,toyota,,4 cylinders,other,115464.0,clean,automatic,4wd,wagon,white,ak,14.0
anchorage / mat-su,14499,kia,,other,electric,32590.0,clean,other,fwd,wagon,black,ak,5.0
anchorage / mat-su,21991,kia,,4 cylinders,gas,2779.0,clean,automatic,fwd,wagon,black,ak,2.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,25999,volkswagen,like new,4 cylinders,gas,11337.0,clean,automatic,4wd,wagon,white,ak,4.0
anchorage / mat-su,31799,nissan,,6 cylinders,gas,24616.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,8950,ford,excellent,6 cylinders,gas,157614.0,clean,automatic,fwd,wagon,brown,ak,10.0
anchorage / mat-su,39995,nissan,,6 cylinders,gas,39935.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,15995,ford,,6 cylinders,gas,130626.0,clean,,fwd,wagon,white,ak,12.0
anchorage / mat-su,14995,ford,,5 cylinders,gas,117091.0,clean,,fwd,wagon,white,ak,10.0
anchorage / mat-su,17999,kia,like new,4 cylinders,gas,8908.0,clean,automatic,fwd,wagon,grey,ak,2.0
anchorage / mat-su,22995,nissan,,other,gas,13966.0,clean,automatic,4wd,wagon,,ak,3.0
anchorage / mat-su,18995,kia,,,gas,12905.0,clean,automatic,fwd,wagon,red,ak,4.0
anchorage / mat-su,26194,buick,,4 cylinders,gas,33714.0,clean,automatic,4wd,wagon,silver,ak,4.0
anchorage / mat-su,6999,dodge,,4 cylinders,gas,107888.0,clean,automatic,fwd,wagon,red,ak,15.0
anchorage / mat-su,19995,volkswagen,excellent,4 cylinders,gas,42524.0,clean,automatic,4wd,wagon,black,ak,4.0
anchorage / mat-su,9999,subaru,,4 cylinders,gas,119750.0,clean,automatic,,wagon,silver,ak,12.0
anchorage / mat-su,21991,kia,,4 cylinders,gas,2779.0,clean,automatic,fwd,wagon,black,ak,2.0
anchorage / mat-su,20991,kia,,4 cylinders,hybrid,47716.0,clean,automatic,fwd,wagon,red,ak,5.0
anchorage / mat-su,20995,kia,,,gas,31781.0,clean,automatic,4wd,wagon,,ak,4.0
anchorage / mat-su,18995,nissan,,other,gas,49814.0,clean,automatic,fwd,wagon,white,ak,4.0
anchorage / mat-su,18995,nissan,,other,gas,36737.0,clean,automatic,fwd,wagon,white,ak,6.0
anchorage / mat-su,29995,nissan,,,gas,20676.0,clean,automatic,4wd,wagon,white,ak,3.0
anchorage / mat-su,31995,toyota,,4 cylinders,gas,27483.0,clean,automatic,4wd,wagon,silver,ak,3.0
anchorage / mat-su,31995,toyota,,8 cylinders,gas,,clean,automatic,4wd,wagon,black,ak,2.0
anchorage / mat-su,10495,ford,,4 cylinders,hybrid,71835.0,clean,automatic,fwd,wagon,custom,ak,6.0
fairbanks,15900,toyota,,6 cylinders,gas,72460.0,clean,automatic,,wagon,red,ak,12.0
fairbanks,16995,subaru,excellent,6 cylinders,gas,55282.0,rebuilt,manual,4wd,wagon,white,ak,13.0
fairbanks,5999,chrysler,,6 cylinders,gas,211319.0,clean,automatic,fwd,wagon,silver,ak,17.0
fairbanks,23999,nissan,,6 cylinders,gas,33483.0,clean,automatic,4wd,wagon,brown,ak,4.0
fairbanks,8900,subaru,,4 cylinders,gas,162563.0,clean,automatic,,wagon,blue,ak,9.0
fairbanks,14900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
fairbanks,15900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
fairbanks,23999,nissan,,6 cylinders,gas,33483.0,clean,automatic,4wd,wagon,brown,ak,4.0
fairbanks,20999,nissan,,6 cylinders,gas,73892.0,clean,automatic,4wd,wagon,red,ak,5.0
fairbanks,14499,kia,,other,electric,32590.0,clean,other,fwd,wagon,black,ak,5.0
fairbanks,16999,kia,,other,electric,14950.0,clean,other,fwd,wagon,,ak,5.0
fairbanks,9999,subaru,,4 cylinders,gas,119750.0,clean,automatic,,wagon,silver,ak,12.0
fairbanks,16995,subaru,excellent,6 cylinders,gas,55282.0,rebuilt,manual,4wd,wagon,white,ak,13.0
kenai peninsula,15900,toyota,,6 cylinders,gas,72460.0,clean,automatic,,wagon,red,ak,12.0
kenai peninsula,8900,subaru,,4 cylinders,gas,162563.0,clean,automatic,,wagon,blue,ak,9.0
kenai peninsula,14900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
kenai peninsula,15900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
kenai peninsula,16999,kia,,other,electric,14950.0,clean,other,fwd,wagon,,ak,5.0
southeast alaska,15900,toyota,,6 cylinders,gas,72460.0,clean,automatic,,wagon,red,ak,12.0
southeast alaska,2800,audi,good,6 cylinders,gas,142000.0,clean,automatic,4wd,wagon,silver,ak,18.0
southeast alaska,14499,kia,,other,electric,32590.0,clean,other,fwd,wagon,black,ak,5.0
southeast alaska,8900,subaru,,4 cylinders,gas,162563.0,clean,automatic,,wagon,blue,ak,9.0
southeast alaska,14900,volkswagen,,4 cylinders,gas,21947.0,clean,automatic,fwd,wagon,silver,ak,6.0
southeast alaska,16999,kia,,other,electric,14950.0,clean,other,fwd,wagon,,ak,5.0
southeast alaska,14499,kia,,other,electric,32590.0,clean,other,fwd,wagon,black,ak,5.0
flagstaff / sedona,6900,subaru,good,4 cylinders,gas,171000.0,clean,manual,4wd,wagon,blue,az,14.0
flagstaff / sedona,4500,ford,good,6 cylinders,gas,213000.0,clean,automatic,fwd,wagon,grey,az,15.0
flagstaff / sedona,16590,ford,good,,hybrid,42749.0,clean,other,fwd,wagon,blue,az,4.0
flagstaff / sedona,5500,dodge,good,6 cylinders,gas,165000.0,clean,automatic,rwd,wagon,grey,az,17.0
flagstaff / sedona,18990,volkswagen,good,4 cylinders,diesel,68183.0,clean,other,fwd,wagon,white,az,7.0
flagstaff / sedona,8997,pontiac,,4 cylinders,gas,87573.0,clean,automatic,fwd,wagon,orange,az,12.0
flagstaff / sedona,3795,subaru,good,4 cylinders,gas,999999.0,clean,automatic,4wd,wagon,custom,az,16.0
flagstaff / sedona,25990,buick,good,,gas,15759.0,clean,other,,wagon,silver,az,4.0
flagstaff / sedona,16590,volkswagen,good,6 cylinders,gas,40364.0,clean,automatic,fwd,wagon,red,az,8.0
flagstaff / sedona,13000,bmw,excellent,6 cylinders,gas,77214.0,clean,automatic,4wd,wagon,grey,az,15.0
flagstaff / sedona,15995,lexus,,12 cylinders,gas,192829.0,clean,automatic,,wagon,,az,16.0
flagstaff / sedona,27995,toyota,,,gas,132507.0,clean,automatic,4wd,wagon,white,az,10.0
flagstaff / sedona,14995,lexus,,,gas,138368.0,clean,automatic,fwd,wagon,grey,az,12.0
flagstaff / sedona,6200,subaru,good,4 cylinders,gas,189110.0,clean,automatic,4wd,wagon,grey,az,11.0
flagstaff / sedona,3795,subaru,good,4 cylinders,gas,999999.0,clean,automatic,4wd,wagon,custom,az,16.0
flagstaff / sedona,35990,audi,good,6 cylinders,gas,29157.0,clean,other,,wagon,black,az,4.0
flagstaff / sedona,18995,subaru,like new,4 cylinders,gas,93000.0,clean,manual,4wd,wagon,silver,az,6.0
flagstaff / sedona,15590,kia,good,12 cylinders,gas,17322.0,clean,other,fwd,wagon,silver,az,11.0
flagstaff / sedona,33990,bmw,good,,gas,30570.0,clean,other,,wagon,white,az,4.0
flagstaff / sedona,18997,subaru,,4 cylinders,gas,63586.0,clean,automatic,4wd,wagon,grey,az,7.0
flagstaff / sedona,19590,kia,good,4 cylinders,other,27581.0,clean,other,fwd,wagon,,az,4.0
flagstaff / sedona,13997,subaru,,6 cylinders,gas,90915.0,clean,automatic,4wd,wagon,grey,az,12.0
flagstaff / sedona,6900,subaru,good,4 cylinders,gas,171000.0,clean,manual,4wd,wagon,blue,az,14.0
flagstaff / sedona,35590,audi,good,6 cylinders,gas,28162.0,clean,other,,wagon,,az,4.0
flagstaff / sedona,15990,kia,good,12 cylinders,gas,26506.0,clean,other,fwd,wagon,silver,az,4.0
flagstaff / sedona,19995,lexus,,4 cylinders,gas,72213.0,clean,automatic,4wd,wagon,,az,10.0
flagstaff / sedona,16995,lexus,,,gas,126234.0,clean,automatic,fwd,wagon,black,az,10.0
flagstaff / sedona,18995,lexus,,,gas,79296.0,clean,automatic,fwd,wagon,red,az,10.0
flagstaff / sedona,16995,lexus,,4 cylinders,gas,124774.0,clean,automatic,4wd,wagon,silver,az,12.0
flagstaff / sedona,17990,kia,good,4 cylinders,gas,20909.0,clean,other,fwd,wagon,,az,5.0
flagstaff / sedona,19990,kia,good,4 cylinders,hybrid,30590.0,clean,other,fwd,wagon,white,az,3.0
flagstaff / sedona,41590,audi,good,6 cylinders,gas,21493.0,clean,other,,wagon,green,az,3.0
mohave county,4950,chrysler,like new,6 cylinders,gas,86000.0,clean,automatic,,wagon,white,az,18.0
mohave county,2500,chrysler,good,4 cylinders,gas,138800.0,clean,automatic,fwd,wagon,silver,az,17.0
mohave county,3995,ford,,4 cylinders,gas,172645.0,clean,automatic,fwd,wagon,black,az,9.0
mohave county,4495,volvo,,5 cylinders,gas,174692.0,clean,automatic,fwd,wagon,grey,az,17.0
mohave county,8995,gmc,excellent,4 cylinders,gas,130000.0,clean,automatic,4wd,wagon,white,az,17.0
mohave county,13997,subaru,,6 cylinders,gas,90915.0,clean,automatic,4wd,wagon,grey,az,12.0
phoenix,19990,kia,good,4 cylinders,hybrid,36829.0,clean,other,fwd,wagon,white,az,3.0
