region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
huntsville / decatur,19940,toyota,,6 cylinders,gas,108249.0,clean,automatic,fwd,van,grey,al,6.0
huntsville / decatur,13988,toyota,,6 cylinders,gas,170406.0,clean,automatic,fwd,van,grey,al,9.0
huntsville / decatur,21990,chrysler,good,6 cylinders,gas,20941.0,clean,other,fwd,van,silver,al,5.0
huntsville / decatur,16868,kia,,6 cylinders,gas,88062.0,clean,automatic,fwd,van,black,al,5.0
huntsville / decatur,4477,chevrolet,,8 cylinders,gas,250000.0,clean,automatic,,van,white,al,16.0
huntsville / decatur,14989,chevrolet,,8 cylinders,gas,204477.0,clean,automatic,rwd,van,white,al,8.0
huntsville / decatur,32900,ford,like new,6 cylinders,gas,6735.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,11500,chevrolet,excellent,8 cylinders,gas,228699.0,clean,automatic,rwd,van,white,al,9.0
huntsville / decatur,31900,ford,like new,6 cylinders,gas,29497.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,9500,ford,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,van,white,al,8.0
huntsville / decatur,33900,gmc,like new,8 cylinders,gas,24585.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,17200,ford,excellent,4 cylinders,gas,45026.0,clean,automatic,fwd,van,white,al,8.0
huntsville / decatur,23900,ford,excellent,6 cylinders,gas,108482.0,clean,automatic,rwd,van,white,al,5.0
huntsville / decatur,22300,ford,excellent,6 cylinders,gas,113617.0,clean,automatic,rwd,van,white,al,5.0
huntsville / decatur,6989,chrysler,,6 cylinders,gas,146391.0,clean,automatic,fwd,van,white,al,13.0
huntsville / decatur,10184,toyota,,6 cylinders,gas,125058.0,clean,automatic,fwd,van,,al,13.0
huntsville / decatur,14152,toyota,,6 cylinders,gas,105429.0,clean,automatic,fwd,van,silver,al,7.0
huntsville / decatur,14995,jeep,excellent,6 cylinders,gas,126200.0,lien,automatic,rwd,van,black,al,8.0
huntsville / decatur,5998,honda,,6 cylinders,gas,251262.0,clean,automatic,fwd,van,blue,al,17.0
huntsville / decatur,14989,chevrolet,,8 cylinders,gas,204477.0,clean,automatic,rwd,van,white,al,8.0
huntsville / decatur,9500,ford,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,van,white,al,8.0
huntsville / decatur,16900,ford,excellent,4 cylinders,gas,35173.0,clean,automatic,fwd,van,white,al,8.0
huntsville / decatur,34500,ford,like new,6 cylinders,gas,7646.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,32700,ford,like new,6 cylinders,gas,13646.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,32900,ford,like new,6 cylinders,gas,6735.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,34800,ford,like new,6 cylinders,gas,31020.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,18500,ford,excellent,6 cylinders,gas,92000.0,clean,automatic,rwd,van,white,al,6.0
huntsville / decatur,9500,ford,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,van,white,al,8.0
huntsville / decatur,38300,ford,like new,6 cylinders,gas,7540.0,clean,automatic,rwd,van,white,al,2.0
huntsville / decatur,29600,gmc,like new,8 cylinders,gas,30052.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,20300,ford,excellent,6 cylinders,gas,141625.0,clean,automatic,rwd,van,white,al,5.0
huntsville / decatur,36700,ford,excellent,6 cylinders,gas,14985.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,32800,ford,excellent,6 cylinders,gas,43479.0,clean,automatic,rwd,van,white,al,4.0
huntsville / decatur,31900,ford,excellent,6 cylinders,gas,29497.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,34800,ford,excellent,6 cylinders,gas,31020.0,clean,automatic,rwd,van,white,al,3.0
huntsville / decatur,9950,ford,excellent,8 cylinders,gas,177000.0,clean,automatic,rwd,van,white,al,12.0
huntsville / decatur,30990,mercedes-benz,good,other,gas,7896.0,clean,other,rwd,van,black,al,4.0
mobile,14890,ram,like new,4 cylinders,gas,70350.0,clean,automatic,fwd,van,red,al,7.0
mobile,15890,gmc,like new,8 cylinders,gas,181006.0,clean,automatic,rwd,van,white,al,7.0
mobile,15890,chevrolet,excellent,8 cylinders,gas,152745.0,clean,automatic,rwd,van,white,al,6.0
mobile,14890,chevrolet,excellent,8 cylinders,gas,167675.0,clean,automatic,rwd,van,white,al,7.0
mobile,6995,honda,,6 cylinders,gas,236025.0,clean,automatic,fwd,van,black,al,10.0
mobile,27990,chrysler,,6 cylinders,gas,28576.0,clean,automatic,fwd,van,silver,al,4.0
mobile,14980,nissan,excellent,6 cylinders,gas,185193.0,clean,automatic,rwd,van,white,al,6.0
mobile,14590,ford,like new,4 cylinders,gas,125929.0,clean,automatic,fwd,van,white,al,6.0
mobile,14950,toyota,excellent,6 cylinders,gas,118000.0,clean,automatic,fwd,van,custom,al,6.0
mobile,27990,chrysler,,6 cylinders,gas,28576.0,clean,automatic,fwd,van,silver,al,4.0
mobile,11950,honda,excellent,6 cylinders,gas,141834.0,clean,automatic,fwd,van,grey,al,8.0
mobile,6995,honda,,6 cylinders,gas,236025.0,clean,automatic,fwd,van,black,al,10.0
mobile,4299,ford,good,8 cylinders,gas,213500.0,clean,automatic,rwd,van,blue,al,18.0
mobile,12788,ford,,4 cylinders,gas,76980.0,clean,automatic,fwd,van,custom,al,9.0
mobile,17240,chevrolet,,8 cylinders,gas,69634.0,clean,automatic,rwd,van,green,al,8.0
mobile,25998,ford,,6 cylinders,gas,52460.0,clean,automatic,rwd,van,white,al,3.0
montgomery,25590,chrysler,good,6 cylinders,gas,8666.0,clean,other,fwd,van,,al,4.0
montgomery,30990,mercedes-benz,good,other,gas,7896.0,clean,other,rwd,van,black,al,4.0
anchorage / mat-su,13400,honda,excellent,6 cylinders,gas,76888.0,clean,automatic,fwd,van,silver,ak,10.0
anchorage / mat-su,4400,ford,excellent,8 cylinders,diesel,200000.0,clean,automatic,rwd,van,white,ak,23.0
anchorage / mat-su,53900,dodge,like new,6 cylinders,gas,32957.0,clean,automatic,fwd,van,white,ak,3.0
anchorage / mat-su,3500,chevrolet,fair,6 cylinders,gas,163857.0,clean,automatic,4wd,van,white,ak,20.0
anchorage / mat-su,15950,chrysler,excellent,6 cylinders,gas,125468.0,clean,automatic,fwd,van,grey,ak,4.0
anchorage / mat-su,22900,dodge,,6 cylinders,gas,50365.0,clean,other,fwd,van,,ak,2.0
anchorage / mat-su,36763,chrysler,,6 cylinders,gas,21824.0,clean,other,fwd,van,,ak,3.0
anchorage / mat-su,12900,chrysler,,6 cylinders,gas,96347.0,clean,other,fwd,van,red,ak,11.0
anchorage / mat-su,10995,chevrolet,,4 cylinders,gas,108539.0,clean,automatic,4wd,van,white,ak,20.0
anchorage / mat-su,14995,ram,like new,6 cylinders,gas,65812.0,clean,automatic,fwd,van,white,ak,8.0
anchorage / mat-su,16995,volkswagen,excellent,6 cylinders,gas,155477.0,clean,automatic,fwd,van,red,ak,19.0
anchorage / mat-su,15995,ford,,4 cylinders,gas,80337.0,clean,automatic,fwd,van,,ak,7.0
anchorage / mat-su,16194,chrysler,,6 cylinders,gas,72174.0,clean,automatic,fwd,van,blue,ak,6.0
anchorage / mat-su,25900,ram,,4 cylinders,gas,8750.0,clean,other,fwd,van,grey,ak,3.0
anchorage / mat-su,16995,volkswagen,excellent,6 cylinders,gas,155477.0,clean,automatic,fwd,van,red,ak,19.0
anchorage / mat-su,2800,pontiac,excellent,6 cylinders,gas,11200.0,clean,automatic,4wd,van,red,ak,18.0
anchorage / mat-su,25995,ford,excellent,4 cylinders,gas,6377.0,clean,automatic,fwd,van,white,ak,4.0
anchorage / mat-su,12900,chrysler,,6 cylinders,gas,96347.0,clean,other,fwd,van,red,ak,11.0
anchorage / mat-su,14995,chevrolet,,8 cylinders,gas,138692.0,clean,automatic,,van,white,ak,12.0
anchorage / mat-su,10995,chevrolet,,4 cylinders,gas,108539.0,clean,automatic,4wd,van,white,ak,20.0
anchorage / mat-su,14995,ram,like new,6 cylinders,gas,65812.0,clean,automatic,fwd,van,white,ak,8.0
anchorage / mat-su,25900,ram,,4 cylinders,gas,8750.0,clean,other,fwd,van,grey,ak,3.0
anchorage / mat-su,22900,dodge,good,6 cylinders,gas,93100.0,clean,automatic,fwd,van,red,ak,9.0
anchorage / mat-su,10995,chevrolet,,6 cylinders,gas,155274.0,clean,automatic,fwd,van,white,ak,18.0
anchorage / mat-su,21999,ford,,6 cylinders,gas,21285.0,clean,automatic,rwd,van,white,ak,6.0
anchorage / mat-su,12900,chrysler,,6 cylinders,gas,96347.0,clean,other,fwd,van,red,ak,11.0
anchorage / mat-su,21499,toyota,excellent,6 cylinders,gas,68000.0,clean,automatic,fwd,van,blue,ak,7.0
anchorage / mat-su,10995,chevrolet,,4 cylinders,gas,108539.0,clean,automatic,4wd,van,white,ak,20.0
anchorage / mat-su,25900,ram,,4 cylinders,gas,8750.0,clean,other,fwd,van,grey,ak,3.0
anchorage / mat-su,20493,dodge,,6 cylinders,gas,10885.0,clean,other,fwd,van,white,ak,3.0
anchorage / mat-su,21900,chevrolet,good,8 cylinders,gas,100851.0,clean,other,rwd,van,black,ak,13.0
anchorage / mat-su,9996,chevrolet,,8 cylinders,gas,195850.0,clean,automatic,4wd,van,green,ak,14.0
anchorage / mat-su,29992,chrysler,,6 cylinders,gas,35744.0,clean,other,fwd,van,blue,ak,4.0
anchorage / mat-su,25995,ford,excellent,4 cylinders,gas,6377.0,clean,automatic,fwd,van,white,ak,4.0
anchorage / mat-su,10995,chevrolet,,4 cylinders,gas,108539.0,clean,automatic,4wd,van,white,ak,20.0
anchorage / mat-su,10995,chevrolet,,6 cylinders,gas,155274.0,clean,automatic,fwd,van,white,ak,18.0
anchorage / mat-su,26999,ford,good,8 cylinders,gas,12849.0,clean,automatic,rwd,van,white,ak,9.0
fairbanks,18999,honda,,6 cylinders,gas,73541.0,clean,automatic,fwd,van,grey,ak,7.0
fairbanks,18999,honda,,6 cylinders,gas,73541.0,clean,automatic,fwd,van,grey,ak,7.0
fairbanks,18999,honda,,6 cylinders,gas,73541.0,clean,automatic,fwd,van,grey,ak,7.0
fairbanks,18999,honda,,6 cylinders,gas,73541.0,clean,automatic,fwd,van,grey,ak,7.0
fairbanks,18999,honda,,6 cylinders,gas,73541.0,clean,automatic,fwd,van,grey,ak,7.0
fairbanks,25999,toyota,,6 cylinders,gas,53715.0,clean,automatic,fwd,van,,ak,5.0
fairbanks,12999,dodge,,6 cylinders,gas,64498.0,clean,automatic,fwd,van,white,ak,9.0
kenai peninsula,9996,chevrolet,,8 cylinders,gas,195850.0,clean,automatic,4wd,van,green,ak,14.0
flagstaff / sedona,25590,chrysler,good,6 cylinders,gas,8666.0,clean,other,fwd,van,,az,4.0
flagstaff / sedona,26499,dodge,good,6 cylinders,gas,24672.0,clean,automatic,,van,blue,az,2.0
flagstaff / sedona,7200,kia,excellent,6 cylinders,gas,147856.0,clean,automatic,fwd,van,silver,az,10.0
flagstaff / sedona,26499,dodge,good,6 cylinders,gas,24672.0,clean,automatic,,van,blue,az,2.0
flagstaff / sedona,26499,dodge,good,6 cylinders,gas,24672.0,clean,automatic,,van,blue,az,2.0
flagstaff / sedona,17495,chevrolet,good,8 cylinders,gas,76000.0,clean,automatic,rwd,van,white,az,11.0
flagstaff / sedona,49999,volkswagen,,6 cylinders,gas,79934.0,clean,automatic,fwd,van,white,az,21.0
flagstaff / sedona,26499,dodge,good,6 cylinders,gas,24672.0,clean,automatic,,van,blue,az,2.0
flagstaff / sedona,14995,dodge,like new,6 cylinders,gas,64000.0,clean,automatic,fwd,van,silver,az,6.0
flagstaff / sedona,18995,ford,like new,4 cylinders,gas,61000.0,clean,automatic,fwd,van,white,az,7.0
flagstaff / sedona,26499,dodge,good,6 cylinders,gas,24672.0,clean,automatic,,van,blue,az,2.0
flagstaff / sedona,18000,NA manufacturer,good,4 cylinders,diesel,137601.0,clean,automatic,rwd,van,white,az,16.0
flagstaff / sedona,5900,toyota,good,6 cylinders,gas,168000.0,clean,manual,fwd,van,brown,az,16.0
mohave county,3995,dodge,,6 cylinders,other,226829.0,clean,automatic,fwd,van,white,az,7.0
mohave county,2995,honda,,6 cylinders,gas,219101.0,clean,automatic,fwd,van,silver,az,19.0
mohave county,3495,dodge,,4 cylinders,gas,140309.0,clean,automatic,fwd,van,red,az,22.0
mohave county,44290,chrysler,excellent,6 cylinders,gas,34494.0,,automatic,,van,,az,6.0
mohave county,61715,toyota,excellent,6 cylinders,gas,30464.0,,automatic,,van,,az,3.0
phoenix,21995,ford,good,6 cylinders,gas,102598.0,clean,automatic,rwd,van,custom,az,7.0
phoenix,2700,chevrolet,good,8 cylinders,gas,322000.0,clean,automatic,rwd,van,white,az,16.0
phoenix,51455,chrysler,excellent,6 cylinders,gas,36459.0,,automatic,,van,,az,2.0
phoenix,30900,dodge,,6 cylinders,gas,39747.0,clean,automatic,fwd,van,,az,5.0
phoenix,41900,ford,,6 cylinders,gas,39141.0,clean,automatic,rwd,van,,az,3.0
phoenix,7250,nissan,,4 cylinders,gas,162000.0,clean,automatic,fwd,van,white,az,9.0
phoenix,26995,ram,good,4 cylinders,diesel,115152.0,clean,automatic,fwd,van,white,az,7.0
phoenix,7995,ford,good,4 cylinders,gas,189834.0,clean,automatic,fwd,van,white,az,11.0
phoenix,29995,ford,good,5 cylinders,diesel,72951.0,clean,automatic,rwd,van,white,az,4.0
phoenix,29995,ram,good,6 cylinders,gas,76277.0,clean,automatic,fwd,van,white,az,4.0
phoenix,23995,ford,good,6 cylinders,gas,90547.0,clean,automatic,rwd,van,custom,az,7.0
phoenix,26995,nissan,good,6 cylinders,gas,52491.0,clean,automatic,rwd,van,white,az,5.0
phoenix,51455,chrysler,excellent,6 cylinders,gas,36459.0,,automatic,,van,,az,2.0
phoenix,19990,ford,good,,gas,39044.0,clean,automatic,fwd,van,blue,az,6.0
phoenix,39995,dodge,excellent,4 cylinders,diesel,57000.0,clean,automatic,fwd,van,white,az,7.0
phoenix,27990,ford,good,12 cylinders,other,3772.0,clean,other,fwd,van,white,az,2.0
phoenix,6900,dodge,excellent,6 cylinders,gas,123432.0,clean,automatic,fwd,van,red,az,11.0
phoenix,4400,ford,like new,6 cylinders,gas,196896.0,clean,automatic,fwd,van,silver,az,18.0
phoenix,23762,chrysler,,6 cylinders,gas,24339.0,clean,automatic,fwd,van,white,az,5.0
phoenix,26988,ram,,4 cylinders,gas,75295.0,clean,automatic,fwd,van,white,az,4.0
phoenix,9788,ford,,8 cylinders,gas,162871.0,clean,automatic,fwd,van,white,az,17.0
phoenix,7900,toyota,good,6 cylinders,gas,131777.0,clean,automatic,,van,,az,17.0
phoenix,34500,ram,excellent,6 cylinders,gas,81654.0,clean,automatic,,van,white,az,3.0
phoenix,26988,ram,,4 cylinders,gas,75295.0,clean,automatic,fwd,van,white,az,4.0
phoenix,16000,ford,good,,gas,66734.0,clean,automatic,,van,white,az,9.0
phoenix,17500,ford,excellent,6 cylinders,gas,143553.0,clean,automatic,,van,white,az,7.0
phoenix,32590,toyota,good,other,other,21883.0,clean,other,fwd,van,white,az,3.0
phoenix,19500,honda,good,6 cylinders,gas,114344.0,clean,automatic,fwd,van,,az,6.0
phoenix,19500,honda,good,6 cylinders,gas,114344.0,clean,automatic,fwd,van,,az,6.0
phoenix,42900,honda,,6 cylinders,gas,10237.0,clean,automatic,fwd,van,,az,6.0
phoenix,15900,dodge,,6 cylinders,gas,107046.0,clean,automatic,fwd,van,,az,8.0
phoenix,35900,toyota,,6 cylinders,gas,15162.0,clean,automatic,fwd,van,,az,9.0
phoenix,27590,toyota,good,6 cylinders,gas,53525.0,clean,other,fwd,van,black,az,5.0
phoenix,29990,chevrolet,,8 cylinders,,35040.0,,automatic,rwd,van,white,az,7.0
phoenix,11991,toyota,good,6 cylinders,gas,172752.0,clean,automatic,fwd,van,silver,az,11.0
phoenix,4995,chevrolet,,4 cylinders,gas,158206.0,clean,automatic,,van,black,az,14.0
phoenix,2995,pontiac,,other,gas,198590.0,clean,automatic,,van,,az,19.0
phoenix,10995,ford,good,8 cylinders,gas,173412.0,clean,automatic,rwd,van,white,az,10.0
phoenix,39000,ford,excellent,6 cylinders,gas,58000.0,lien,automatic,rwd,van,white,az,5.0
phoenix,28995,nissan,good,6 cylinders,gas,50811.0,clean,automatic,rwd,van,white,az,5.0
phoenix,26995,ford,good,6 cylinders,gas,30703.0,clean,automatic,rwd,van,white,az,3.0
phoenix,7995,chevrolet,good,6 cylinders,gas,67482.0,clean,automatic,rwd,van,white,az,22.0
phoenix,10995,chevrolet,good,8 cylinders,gas,53058.0,clean,automatic,rwd,van,white,az,20.0
phoenix,54995,toyota,excellent,6 cylinders,gas,21071.0,,automatic,,van,,az,2.0
phoenix,16995,ford,good,6 cylinders,gas,80384.0,clean,automatic,rwd,van,silver,az,7.0
phoenix,17995,ford,good,6 cylinders,gas,81037.0,clean,automatic,rwd,van,silver,az,6.0
phoenix,12995,ford,good,8 cylinders,gas,83421.0,clean,automatic,rwd,van,white,az,18.0
phoenix,14500,chevrolet,excellent,8 cylinders,gas,183938.0,clean,automatic,,van,white,az,7.0
phoenix,54995,toyota,excellent,6 cylinders,gas,21071.0,,automatic,,van,,az,2.0
phoenix,3200,gmc,fair,8 cylinders,gas,200000.0,clean,automatic,rwd,van,white,az,16.0
phoenix,23990,honda,good,6 cylinders,gas,43087.0,clean,other,fwd,van,blue,az,7.0
phoenix,32990,toyota,good,6 cylinders,gas,33557.0,clean,other,fwd,van,blue,az,4.0
phoenix,49995,ram,excellent,6 cylinders,gas,15693.0,,automatic,,van,,az,5.0
phoenix,6500,dodge,excellent,6 cylinders,gas,123432.0,clean,automatic,fwd,van,red,az,11.0
phoenix,15500,nissan,excellent,3 cylinders,gas,32000.0,clean,automatic,fwd,van,white,az,4.0
phoenix,13999,chrysler,excellent,6 cylinders,gas,173008.0,,automatic,,van,,az,16.0
phoenix,14999,dodge,excellent,6 cylinders,gas,144243.0,,automatic,,van,,az,17.0
phoenix,14999,dodge,excellent,6 cylinders,gas,115364.0,,automatic,,van,,az,19.0
phoenix,29992,honda,,6 cylinders,gas,52590.0,clean,automatic,fwd,van,custom,az,4.0
phoenix,49995,ram,excellent,6 cylinders,gas,15693.0,,automatic,,van,,az,5.0
phoenix,14495,dodge,,6 cylinders,gas,76579.0,clean,automatic,fwd,van,custom,az,7.0
phoenix,7000,chevrolet,good,8 cylinders,gas,239000.0,clean,automatic,rwd,van,white,az,16.0
phoenix,35900,ford,excellent,8 cylinders,gas,16000.0,clean,automatic,4wd,van,white,az,13.0
phoenix,36590,toyota,good,6 cylinders,gas,16887.0,clean,other,fwd,van,,az,2.0
phoenix,4196,ford,good,8 cylinders,gas,249582.0,clean,automatic,rwd,van,white,az,16.0
phoenix,14999,toyota,excellent,6 cylinders,gas,166636.0,,automatic,,van,,az,16.0
phoenix,15999,dodge,excellent,6 cylinders,gas,97643.0,,automatic,,van,,az,16.0
phoenix,26590,ford,good,4 cylinders,other,38098.0,clean,other,,van,,az,4.0
phoenix,28999,chrysler,excellent,6 cylinders,gas,53944.0,,automatic,,van,,az,8.0
phoenix,23590,ford,good,12 cylinders,gas,32336.0,clean,other,fwd,van,white,az,3.0
phoenix,13900,NA manufacturer,good,,gas,93000.0,clean,automatic,,van,silver,az,10.0
phoenix,26988,ram,,4 cylinders,gas,75295.0,clean,automatic,fwd,van,white,az,4.0
phoenix,11991,dodge,good,6 cylinders,other,113568.0,clean,automatic,fwd,van,red,az,7.0
phoenix,0,chevrolet,excellent,4 cylinders,gas,85337.0,clean,automatic,,van,,az,8.0
phoenix,0,toyota,excellent,other,gas,9696.0,clean,automatic,,van,,az,2.0
prescott,6500,ford,excellent,8 cylinders,gas,94000.0,clean,automatic,rwd,van,red,az,22.0
prescott,25590,chrysler,good,6 cylinders,gas,8666.0,clean,other,fwd,van,,az,4.0
prescott,14500,ford,excellent,8 cylinders,gas,151000.0,clean,automatic,rwd,van,,az,20.0
show low,35900,ford,excellent,8 cylinders,gas,15900.0,clean,automatic,4wd,van,white,az,13.0
sierra vista,11995,chrysler,good,6 cylinders,other,107473.0,clean,automatic,fwd,van,,az,8.0
sierra vista,5999,toyota,good,6 cylinders,gas,178832.0,clean,automatic,fwd,van,silver,az,17.0
tucson,21995,ford,good,6 cylinders,gas,102598.0,clean,automatic,rwd,van,custom,az,7.0
tucson,19990,ford,good,,gas,39044.0,clean,automatic,fwd,van,blue,az,6.0
tucson,26995,ram,good,4 cylinders,diesel,115152.0,clean,automatic,fwd,van,white,az,7.0
tucson,7995,ford,good,4 cylinders,gas,189834.0,clean,automatic,fwd,van,white,az,11.0
tucson,29995,ford,good,5 cylinders,diesel,72951.0,clean,automatic,rwd,van,white,az,4.0
tucson,29995,ram,good,6 cylinders,gas,76277.0,clean,automatic,fwd,van,white,az,4.0
tucson,23995,ford,good,6 cylinders,gas,90547.0,clean,automatic,rwd,van,white,az,7.0
tucson,26995,nissan,good,6 cylinders,gas,52491.0,clean,automatic,rwd,van,white,az,5.0
tucson,6995,toyota,,6 cylinders,gas,190086.0,clean,automatic,fwd,van,white,az,14.0
tucson,2900,gmc,,6 cylinders,gas,189000.0,clean,automatic,rwd,van,,az,22.0
tucson,32590,toyota,good,other,other,21883.0,clean,other,fwd,van,white,az,3.0
tucson,11995,chrysler,,6 cylinders,other,107310.0,clean,automatic,fwd,van,custom,az,8.0
tucson,10995,ford,good,8 cylinders,gas,173412.0,clean,automatic,rwd,van,white,az,10.0
tucson,28995,nissan,good,6 cylinders,gas,50811.0,clean,automatic,rwd,van,white,az,5.0
tucson,26995,ford,good,6 cylinders,gas,30703.0,clean,automatic,rwd,van,white,az,3.0
tucson,7995,chevrolet,good,6 cylinders,gas,67482.0,clean,automatic,rwd,van,white,az,22.0
tucson,10995,chevrolet,good,8 cylinders,gas,53058.0,clean,automatic,rwd,van,white,az,20.0
tucson,16995,ford,good,6 cylinders,gas,80384.0,clean,automatic,rwd,van,silver,az,7.0
tucson,17995,ford,good,6 cylinders,gas,81037.0,clean,automatic,rwd,van,silver,az,6.0
tucson,12995,ford,good,8 cylinders,gas,83421.0,clean,automatic,rwd,van,white,az,18.0
tucson,1500,chrysler,good,6 cylinders,gas,211385.0,clean,automatic,fwd,van,white,az,18.0
tucson,22995,ford,,6 cylinders,other,60299.0,clean,automatic,rwd,van,white,az,6.0
tucson,35590,honda,good,6 cylinders,gas,4265.0,clean,other,fwd,van,blue,az,3.0
tucson,2900,ford,,8 cylinders,gas,266000.0,clean,automatic,,van,white,az,22.0
tucson,12999,toyota,like new,6 cylinders,gas,115486.0,clean,automatic,fwd,van,green,az,10.0
tucson,1600,honda,good,6 cylinders,gas,193000.0,clean,automatic,fwd,van,,az,22.0
