region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
mobile,4900,chrysler,excellent,6 cylinders,gas,186000.0,clean,automatic,fwd,mini-van,brown,al,14.0
mobile,7999,toyota,excellent,6 cylinders,gas,169000.0,clean,automatic,,mini-van,white,al,14.0
montgomery,8950,honda,good,6 cylinders,gas,164406.0,clean,automatic,fwd,mini-van,grey,al,11.0
montgomery,8500,dodge,good,6 cylinders,gas,156000.0,clean,automatic,fwd,mini-van,black,al,8.0
montgomery,8950,honda,good,6 cylinders,gas,164406.0,clean,automatic,fwd,mini-van,grey,al,11.0
montgomery,8950,honda,good,6 cylinders,gas,164406.0,clean,automatic,fwd,mini-van,grey,al,11.0
montgomery,2600,honda,good,6 cylinders,gas,202000.0,clean,automatic,fwd,mini-van,brown,al,20.0
anchorage / mat-su,13900,dodge,good,,gas,99950.0,clean,automatic,,mini-van,silver,ak,6.0
anchorage / mat-su,5500,chrysler,excellent,6 cylinders,gas,179246.0,clean,automatic,fwd,mini-van,blue,ak,13.0
anchorage / mat-su,9995,chrysler,excellent,6 cylinders,gas,151490.0,clean,automatic,fwd,mini-van,blue,ak,20.0
anchorage / mat-su,79900,chrysler,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,silver,ak,2.0
anchorage / mat-su,62900,toyota,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,white,ak,2.0
anchorage / mat-su,49900,dodge,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,78900,toyota,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,silver,ak,2.0
anchorage / mat-su,8950,dodge,excellent,6 cylinders,gas,94444.0,clean,automatic,fwd,mini-van,,ak,12.0
anchorage / mat-su,17995,nissan,like new,6 cylinders,gas,82003.0,clean,automatic,fwd,mini-van,black,ak,5.0
anchorage / mat-su,24900,honda,excellent,6 cylinders,gas,76794.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,29999,ford,excellent,6 cylinders,gas,40717.0,clean,automatic,rwd,mini-van,white,ak,6.0
anchorage / mat-su,29999,ford,excellent,6 cylinders,gas,40717.0,clean,automatic,rwd,mini-van,white,ak,6.0
anchorage / mat-su,17500,honda,,5 cylinders,gas,,clean,automatic,fwd,mini-van,white,ak,9.0
anchorage / mat-su,5700,honda,excellent,6 cylinders,gas,188279.0,clean,automatic,fwd,mini-van,white,ak,16.0
anchorage / mat-su,32900,dodge,excellent,6 cylinders,gas,49980.0,clean,automatic,fwd,mini-van,red,ak,4.0
anchorage / mat-su,22995,honda,,3 cylinders,gas,51153.0,clean,automatic,fwd,mini-van,,ak,6.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,40599.0,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,31183.0,clean,automatic,fwd,mini-van,black,ak,3.0
anchorage / mat-su,18995,dodge,,4 cylinders,other,46637.0,clean,automatic,fwd,mini-van,,ak,3.0
anchorage / mat-su,34995,honda,excellent,6 cylinders,gas,18044.0,clean,automatic,fwd,mini-van,grey,ak,4.0
anchorage / mat-su,16995,honda,,5 cylinders,gas,108260.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,6000,mini,good,6 cylinders,gas,178000.0,clean,automatic,fwd,mini-van,red,ak,9.0
anchorage / mat-su,1000,mini,fair,6 cylinders,gas,280222.0,clean,automatic,fwd,mini-van,orange,ak,20.0
anchorage / mat-su,1100,chrysler,fair,6 cylinders,gas,90708.0,clean,automatic,4wd,mini-van,white,ak,21.0
anchorage / mat-su,17995,nissan,like new,6 cylinders,gas,82003.0,clean,automatic,fwd,mini-van,black,ak,5.0
anchorage / mat-su,5950,buick,good,6 cylinders,gas,249000.0,clean,automatic,4wd,mini-van,blue,ak,16.0
anchorage / mat-su,28982,chrysler,,6 cylinders,gas,34561.0,clean,other,fwd,mini-van,,ak,2.0
anchorage / mat-su,34900,dodge,like new,6 cylinders,gas,51966.0,clean,automatic,fwd,mini-van,black,ak,4.0
anchorage / mat-su,29995,chrysler,,4 cylinders,gas,24079.0,clean,automatic,fwd,mini-van,black,ak,5.0
anchorage / mat-su,9950,dodge,excellent,6 cylinders,gas,94444.0,clean,automatic,fwd,mini-van,,ak,12.0
anchorage / mat-su,6700,toyota,good,6 cylinders,gas,180000.0,rebuilt,automatic,4wd,mini-van,silver,ak,16.0
anchorage / mat-su,22995,honda,,3 cylinders,gas,51153.0,clean,automatic,fwd,mini-van,,ak,6.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,40599.0,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,31183.0,clean,automatic,fwd,mini-van,black,ak,3.0
anchorage / mat-su,18995,dodge,,4 cylinders,other,46637.0,clean,automatic,fwd,mini-van,,ak,3.0
anchorage / mat-su,17995,nissan,like new,6 cylinders,gas,82003.0,clean,automatic,fwd,mini-van,black,ak,5.0
anchorage / mat-su,9995,chrysler,excellent,6 cylinders,gas,151490.0,clean,automatic,fwd,mini-van,blue,ak,20.0
anchorage / mat-su,16995,honda,,5 cylinders,gas,108260.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,29988,toyota,,3 cylinders,gas,61396.0,clean,automatic,fwd,mini-van,silver,ak,6.0
anchorage / mat-su,34995,honda,excellent,6 cylinders,gas,18044.0,clean,automatic,fwd,mini-van,grey,ak,4.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,40599.0,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,31183.0,clean,automatic,fwd,mini-van,black,ak,3.0
anchorage / mat-su,18995,dodge,,4 cylinders,other,46637.0,clean,automatic,fwd,mini-van,,ak,3.0
anchorage / mat-su,13900,dodge,excellent,6 cylinders,gas,56029.0,clean,automatic,fwd,mini-van,silver,ak,10.0
anchorage / mat-su,22995,honda,,3 cylinders,gas,51153.0,clean,automatic,fwd,mini-van,,ak,6.0
anchorage / mat-su,17995,nissan,like new,6 cylinders,gas,82003.0,clean,automatic,fwd,mini-van,black,ak,5.0
anchorage / mat-su,24900,honda,excellent,6 cylinders,gas,76794.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,48900,toyota,like new,6 cylinders,gas,6671.0,clean,automatic,fwd,mini-van,custom,ak,5.0
anchorage / mat-su,62900,toyota,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,white,ak,2.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,40599.0,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,31183.0,clean,automatic,fwd,mini-van,black,ak,3.0
anchorage / mat-su,18995,dodge,,4 cylinders,other,46637.0,clean,automatic,fwd,mini-van,,ak,3.0
anchorage / mat-su,16995,honda,,5 cylinders,gas,108260.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,32900,dodge,excellent,6 cylinders,gas,49980.0,clean,automatic,fwd,mini-van,red,ak,4.0
anchorage / mat-su,49900,dodge,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,78900,toyota,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,silver,ak,2.0
anchorage / mat-su,39995,dodge,like new,6 cylinders,gas,46422.0,clean,automatic,fwd,mini-van,grey,ak,4.0
anchorage / mat-su,16995,honda,,5 cylinders,gas,108260.0,clean,automatic,fwd,mini-van,black,ak,9.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,40599.0,clean,automatic,fwd,mini-van,white,ak,3.0
anchorage / mat-su,79900,chrysler,new,6 cylinders,gas,,clean,automatic,fwd,mini-van,silver,ak,2.0
anchorage / mat-su,20995,dodge,,4 cylinders,other,31183.0,clean,automatic,fwd,mini-van,black,ak,3.0
anchorage / mat-su,18995,dodge,,4 cylinders,other,46637.0,clean,automatic,fwd,mini-van,,ak,3.0
anchorage / mat-su,22995,honda,,3 cylinders,gas,51153.0,clean,automatic,fwd,mini-van,,ak,6.0
fairbanks,5500,honda,good,,gas,137260.0,salvage,manual,rwd,mini-van,silver,ak,17.0
fairbanks,16999,dodge,,6 cylinders,gas,39797.0,clean,automatic,fwd,mini-van,white,ak,5.0
fairbanks,16999,dodge,,6 cylinders,gas,39797.0,clean,automatic,fwd,mini-van,white,ak,5.0
fairbanks,32900,dodge,like new,6 cylinders,gas,48490.0,clean,automatic,fwd,mini-van,red,ak,4.0
flagstaff / sedona,4850,honda,good,6 cylinders,gas,122100.0,clean,automatic,fwd,mini-van,blue,az,15.0
flagstaff / sedona,1895,chevrolet,good,6 cylinders,gas,999999.0,clean,automatic,fwd,mini-van,grey,az,22.0
flagstaff / sedona,1012,honda,excellent,6 cylinders,gas,26828.0,clean,automatic,fwd,mini-van,white,az,4.0
flagstaff / sedona,26900,dodge,like new,6 cylinders,gas,44000.0,clean,automatic,fwd,mini-van,white,az,5.0
flagstaff / sedona,1895,chevrolet,good,6 cylinders,gas,999999.0,clean,automatic,fwd,mini-van,grey,az,22.0
flagstaff / sedona,755,honda,excellent,6 cylinders,gas,21351.0,clean,automatic,fwd,mini-van,silver,az,3.0
flagstaff / sedona,1895,toyota,good,6 cylinders,gas,177816.0,clean,automatic,fwd,mini-van,custom,az,15.0
flagstaff / sedona,10995,chrysler,,4 cylinders,other,99066.0,clean,automatic,fwd,mini-van,blue,az,10.0
flagstaff / sedona,35000,toyota,excellent,6 cylinders,gas,39000.0,clean,automatic,4wd,mini-van,grey,az,4.0
mohave county,5555,gmc,excellent,6 cylinders,gas,127665.0,clean,automatic,rwd,mini-van,white,az,23.0
mohave county,7999,hyundai,like new,6 cylinders,gas,68906.0,clean,automatic,fwd,mini-van,,az,15.0
mohave county,2995,toyota,excellent,6 cylinders,gas,247616.0,clean,automatic,fwd,mini-van,white,az,21.0
mohave county,15995,ford,good,6 cylinders,gas,8000.0,salvage,automatic,fwd,mini-van,white,az,6.0
phoenix,11995,kia,excellent,6 cylinders,gas,101463.0,clean,automatic,fwd,mini-van,grey,az,6.0
phoenix,8499,kia,good,6 cylinders,gas,115000.0,clean,automatic,fwd,mini-van,blue,az,10.0
phoenix,8999,mazda,good,4 cylinders,gas,110000.0,clean,automatic,fwd,mini-van,silver,az,10.0
phoenix,1012,honda,excellent,6 cylinders,gas,26828.0,clean,automatic,fwd,mini-van,white,az,4.0
phoenix,8500,dodge,like new,6 cylinders,gas,114300.0,clean,automatic,fwd,mini-van,white,az,7.0
phoenix,34500,toyota,good,6 cylinders,gas,12509.0,rebuilt,automatic,fwd,mini-van,silver,az,5.0
phoenix,14995,mini,,4 cylinders,gas,94203.0,clean,automatic,fwd,mini-van,silver,az,9.0
phoenix,3800,pontiac,good,6 cylinders,gas,128000.0,clean,automatic,fwd,mini-van,blue,az,16.0
phoenix,4500,chrysler,excellent,4 cylinders,gas,111350.0,clean,automatic,fwd,mini-van,blue,az,15.0
phoenix,3500,toyota,good,6 cylinders,gas,183000.0,clean,automatic,fwd,mini-van,brown,az,19.0
phoenix,19333,honda,like new,6 cylinders,gas,84165.0,clean,automatic,,mini-van,grey,az,7.0
phoenix,39900,toyota,good,6 cylinders,gas,22730.0,clean,automatic,fwd,mini-van,,az,9.0
phoenix,29850,honda,excellent,6 cylinders,gas,14303.0,clean,automatic,fwd,mini-van,white,az,9.0
phoenix,3000,mercury,good,6 cylinders,gas,187000.0,clean,automatic,fwd,mini-van,white,az,22.0
phoenix,4100,ford,excellent,6 cylinders,gas,97000.0,clean,automatic,fwd,mini-van,silver,az,22.0
phoenix,6700,toyota,excellent,6 cylinders,gas,162000.0,clean,automatic,fwd,mini-van,silver,az,16.0
phoenix,10900,chrysler,excellent,6 cylinders,gas,45000.0,rebuilt,automatic,fwd,mini-van,custom,az,6.0
phoenix,0,honda,like new,6 cylinders,gas,112235.0,clean,automatic,,mini-van,,az,11.0
phoenix,5500,toyota,excellent,6 cylinders,gas,191000.0,clean,automatic,fwd,mini-van,white,az,18.0
prescott,18758,dodge,like new,6 cylinders,gas,31607.0,clean,automatic,fwd,mini-van,silver,az,2.0
prescott,8300,ford,excellent,6 cylinders,gas,112000.0,clean,automatic,fwd,mini-van,,az,9.0
prescott,13750,chrysler,excellent,6 cylinders,gas,91864.0,clean,automatic,fwd,mini-van,silver,az,6.0
prescott,2300,honda,good,6 cylinders,gas,188000.0,clean,automatic,fwd,mini-van,grey,az,18.0
prescott,24395,chrysler,like new,6 cylinders,gas,41518.0,clean,automatic,fwd,mini-van,grey,az,2.0
prescott,20987,dodge,like new,6 cylinders,gas,42120.0,clean,automatic,fwd,mini-van,silver,az,2.0
prescott,21998,dodge,like new,6 cylinders,gas,45282.0,clean,automatic,fwd,mini-van,blue,az,2.0
prescott,9450,kia,excellent,6 cylinders,gas,123227.0,clean,automatic,fwd,mini-van,white,az,7.0
prescott,755,honda,excellent,6 cylinders,gas,21351.0,clean,automatic,fwd,mini-van,silver,az,3.0
prescott,18760,dodge,like new,6 cylinders,gas,31607.0,clean,automatic,fwd,mini-van,silver,az,2.0
show low,3200,mazda,fair,6 cylinders,gas,84000.0,rebuilt,automatic,fwd,mini-van,,az,19.0
show low,3950,toyota,excellent,6 cylinders,gas,170000.0,clean,automatic,fwd,mini-van,,az,15.0
show low,1895,chevrolet,good,6 cylinders,gas,999999.0,clean,automatic,fwd,mini-van,grey,az,22.0
show low,3800,chrysler,excellent,6 cylinders,gas,242000.0,clean,automatic,fwd,mini-van,silver,az,19.0
show low,1895,chevrolet,good,6 cylinders,gas,999999.0,clean,automatic,fwd,mini-van,grey,az,22.0
show low,1895,toyota,good,6 cylinders,gas,177816.0,clean,automatic,fwd,mini-van,custom,az,15.0
sierra vista,11500,toyota,excellent,6 cylinders,gas,125000.0,clean,automatic,fwd,mini-van,black,az,11.0
sierra vista,1000,ford,fair,6 cylinders,gas,206000.0,clean,automatic,fwd,mini-van,white,az,22.0
tucson,2200,dodge,fair,,gas,221000.0,clean,automatic,,mini-van,white,az,17.0
tucson,16999,toyota,excellent,3 cylinders,gas,99100.0,clean,automatic,fwd,mini-van,silver,az,9.0
tucson,3800,toyota,good,6 cylinders,gas,196000.0,clean,automatic,fwd,mini-van,brown,az,15.0
tucson,6699,honda,good,6 cylinders,gas,146050.0,clean,automatic,,mini-van,white,az,15.0
tucson,10999,toyota,excellent,other,gas,139904.0,clean,automatic,fwd,mini-van,grey,az,11.0
tucson,3999,dodge,excellent,6 cylinders,gas,,clean,automatic,fwd,mini-van,grey,az,17.0
tucson,6995,dodge,good,6 cylinders,gas,125200.0,clean,automatic,fwd,mini-van,white,az,9.0
tucson,8995,chrysler,good,6 cylinders,gas,94577.0,clean,automatic,fwd,mini-van,,az,10.0
tucson,2000,dodge,fair,6 cylinders,gas,177000.0,clean,automatic,fwd,mini-van,silver,az,17.0
tucson,3250,chevrolet,good,6 cylinders,gas,160800.0,clean,automatic,fwd,mini-van,white,az,14.0
tucson,10499,dodge,excellent,4 cylinders,gas,114850.0,clean,automatic,fwd,mini-van,white,az,5.0
tucson,12500,toyota,excellent,3 cylinders,gas,135050.0,clean,automatic,fwd,mini-van,blue,az,11.0
tucson,3300,toyota,good,6 cylinders,gas,150000.0,clean,automatic,fwd,mini-van,brown,az,16.0
tucson,15499,toyota,excellent,6 cylinders,gas,95021.0,clean,automatic,fwd,mini-van,,az,10.0
tucson,16999,toyota,excellent,3 cylinders,gas,99100.0,clean,automatic,fwd,mini-van,silver,az,9.0
tucson,8500,toyota,like new,4 cylinders,gas,119000.0,clean,automatic,fwd,mini-van,brown,az,11.0
tucson,3250,chevrolet,good,6 cylinders,gas,160800.0,clean,automatic,fwd,mini-van,white,az,14.0
tucson,16995,toyota,good,6 cylinders,gas,116234.0,clean,automatic,4wd,mini-van,white,az,11.0
tucson,2800,chevrolet,good,4 cylinders,gas,136000.0,clean,automatic,fwd,mini-van,grey,az,13.0
tucson,7100,dodge,like new,,gas,126000.0,clean,automatic,,mini-van,black,az,9.0
tucson,3500,chevrolet,excellent,6 cylinders,gas,,clean,automatic,fwd,mini-van,white,az,14.0
tucson,3999,dodge,excellent,6 cylinders,gas,,clean,automatic,fwd,mini-van,grey,az,17.0
tucson,18900,toyota,excellent,6 cylinders,gas,136000.0,clean,automatic,fwd,mini-van,silver,az,9.0
tucson,500,chrysler,fair,6 cylinders,gas,124844.0,clean,automatic,,mini-van,silver,az,17.0
tucson,5500,honda,excellent,6 cylinders,gas,185250.0,clean,automatic,fwd,mini-van,grey,az,15.0
tucson,4990,toyota,excellent,6 cylinders,gas,182002.0,clean,automatic,fwd,mini-van,,az,15.0
tucson,6200,honda,excellent,6 cylinders,gas,137000.0,clean,automatic,fwd,mini-van,custom,az,17.0
tucson,3999,dodge,excellent,6 cylinders,gas,,clean,automatic,fwd,mini-van,grey,az,17.0
tucson,10499,dodge,excellent,4 cylinders,gas,114850.0,clean,automatic,fwd,mini-van,white,az,5.0
tucson,12999,toyota,like new,6 cylinders,gas,115486.0,clean,automatic,fwd,mini-van,green,az,10.0
tucson,5500,toyota,good,6 cylinders,gas,224469.0,clean,automatic,fwd,mini-van,blue,az,14.0
tucson,12500,toyota,excellent,3 cylinders,gas,135050.0,clean,automatic,fwd,mini-van,blue,az,11.0
tucson,16999,toyota,excellent,3 cylinders,gas,99100.0,clean,automatic,fwd,mini-van,silver,az,9.0
tucson,3995,chrysler,,4 cylinders,gas,95800.0,rebuilt,automatic,,mini-van,white,az,18.0
tucson,13999,honda,excellent,6 cylinders,gas,111613.0,clean,automatic,fwd,mini-van,grey,az,9.0
tucson,14999,chrysler,excellent,4 cylinders,gas,107769.0,clean,automatic,fwd,mini-van,grey,az,7.0
tucson,19499,chrysler,,4 cylinders,gas,64187.0,clean,automatic,fwd,mini-van,silver,az,5.0
fayetteville,9400,toyota,good,6 cylinders,gas,117000.0,rebuilt,automatic,4wd,mini-van,silver,ar,11.0
fayetteville,22520,dodge,,,gas,13332.0,clean,automatic,fwd,mini-van,,ar,3.0
fayetteville,29367,toyota,,,gas,75083.0,clean,automatic,fwd,mini-van,,ar,4.0
fayetteville,4900,mazda,excellent,4 cylinders,gas,173000.0,rebuilt,automatic,fwd,mini-van,blue,ar,12.0
fayetteville,22000,toyota,like new,6 cylinders,gas,22000.0,rebuilt,automatic,fwd,mini-van,white,ar,4.0
fayetteville,4900,mazda,excellent,4 cylinders,gas,173000.0,rebuilt,automatic,fwd,mini-van,blue,ar,12.0
fayetteville,4900,mazda,excellent,4 cylinders,gas,173000.0,rebuilt,automatic,fwd,mini-van,blue,ar,12.0
fort smith,14500,dodge,good,6 cylinders,gas,121188.0,clean,automatic,fwd,mini-van,black,ar,12.0
fort smith,10900,chrysler,good,6 cylinders,gas,144123.0,clean,automatic,fwd,mini-van,silver,ar,19.0
fort smith,0,dodge,excellent,6 cylinders,gas,16758.0,clean,automatic,fwd,mini-van,black,ar,3.0
fort smith,22500,chrysler,like new,6 cylinders,gas,40815.0,clean,automatic,,mini-van,black,ar,3.0
jonesboro,10393,chrysler,excellent,6 cylinders,gas,132217.0,clean,automatic,fwd,mini-van,silver,ar,8.0
little rock,12500,kia,like new,4 cylinders,gas,131651.0,clean,automatic,fwd,mini-van,brown,ar,7.0
little rock,8500,chrysler,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,mini-van,silver,ar,10.0
little rock,4800,mini,excellent,6 cylinders,gas,190000.0,clean,automatic,fwd,mini-van,green,ar,12.0
little rock,22520,dodge,,,gas,13332.0,clean,automatic,fwd,mini-van,,ar,3.0
little rock,800,dodge,fair,6 cylinders,gas,178361.0,clean,automatic,,mini-van,white,ar,20.0
little rock,29367,toyota,,,gas,75083.0,clean,automatic,fwd,mini-van,,ar,4.0
little rock,8900,dodge,excellent,6 cylinders,gas,102000.0,clean,automatic,fwd,mini-van,brown,ar,8.0
little rock,2500,dodge,good,6 cylinders,gas,185000.0,clean,automatic,fwd,mini-van,blue,ar,15.0
little rock,29367,toyota,,,gas,75083.0,clean,automatic,fwd,mini-van,,ar,4.0
little rock,29367,toyota,,,gas,75083.0,clean,automatic,fwd,mini-van,,ar,4.0
little rock,5800,ford,good,6 cylinders,gas,76456.0,rebuilt,automatic,fwd,mini-van,white,ar,19.0
little rock,2500,dodge,good,6 cylinders,gas,185000.0,clean,automatic,fwd,mini-van,blue,ar,15.0
little rock,29742,kia,,,gas,4347.0,clean,automatic,fwd,mini-van,,ar,4.0
little rock,23794,chrysler,,,gas,59058.0,clean,automatic,fwd,mini-van,,ar,4.0
little rock,10995,honda,like new,6 cylinders,gas,144442.0,clean,automatic,fwd,mini-van,black,ar,10.0
bakersfield,14499,toyota,excellent,6 cylinders,gas,84000.0,clean,automatic,fwd,mini-van,blue,ca,8.0
bakersfield,6495,nissan,good,6 cylinders,gas,134705.0,clean,automatic,fwd,mini-van,silver,ca,14.0
bakersfield,3995,toyota,excellent,6 cylinders,gas,183816.0,clean,automatic,fwd,mini-van,grey,ca,18.0
bakersfield,6000,dodge,good,4 cylinders,gas,128000.0,clean,automatic,rwd,mini-van,green,ca,19.0
bakersfield,2700,dodge,good,6 cylinders,gas,236500.0,clean,automatic,fwd,mini-van,blue,ca,17.0
bakersfield,16897,toyota,excellent,6 cylinders,gas,123095.0,clean,automatic,fwd,mini-van,black,ca,7.0
bakersfield,8498,chrysler,excellent,4 cylinders,gas,115482.0,clean,automatic,fwd,mini-van,silver,ca,10.0
bakersfield,32995,ford,excellent,6 cylinders,gas,30061.0,clean,automatic,rwd,mini-van,white,ca,4.0
bakersfield,9400,honda,excellent,6 cylinders,gas,94009.0,clean,automatic,fwd,mini-van,blue,ca,13.0
bakersfield,21900,toyota,like new,6 cylinders,gas,25000.0,salvage,automatic,fwd,mini-van,black,ca,4.0
bakersfield,21900,toyota,like new,6 cylinders,gas,41000.0,salvage,automatic,rwd,mini-van,silver,ca,5.0
bakersfield,14500,mini,like new,4 cylinders,hybrid,56000.0,salvage,automatic,fwd,mini-van,red,ca,5.0
bakersfield,9998,toyota,excellent,3 cylinders,gas,166610.0,clean,automatic,fwd,mini-van,,ca,11.0
bakersfield,3500,nissan,good,6 cylinders,gas,134600.0,clean,automatic,fwd,mini-van,brown,ca,18.0
bakersfield,4975,toyota,excellent,6 cylinders,gas,190000.0,clean,automatic,fwd,mini-van,brown,ca,16.0
bakersfield,4975,toyota,excellent,6 cylinders,gas,169000.0,clean,automatic,fwd,mini-van,grey,ca,17.0
bakersfield,15000,toyota,excellent,6 cylinders,gas,74000.0,salvage,manual,fwd,mini-van,grey,ca,7.0
bakersfield,5975,mazda,excellent,4 cylinders,gas,104000.0,clean,automatic,fwd,mini-van,custom,ca,14.0
bakersfield,9000,honda,excellent,6 cylinders,gas,191000.0,clean,automatic,fwd,mini-van,silver,ca,10.0
chico,2600,toyota,good,6 cylinders,gas,199000.0,clean,automatic,fwd,mini-van,blue,ca,24.0
chico,3990,chevrolet,like new,6 cylinders,gas,51000.0,clean,automatic,fwd,mini-van,red,ca,23.0
chico,9495,dodge,excellent,6 cylinders,gas,150422.0,clean,automatic,fwd,mini-van,white,ca,7.0
chico,27995,dodge,,4 cylinders,other,47589.0,clean,automatic,fwd,mini-van,white,ca,8.0
chico,9995,honda,excellent,5 cylinders,gas,173982.0,clean,automatic,fwd,mini-van,silver,ca,8.0
chico,2600,toyota,good,6 cylinders,gas,199000.0,clean,automatic,fwd,mini-van,blue,ca,24.0
chico,5950,toyota,,6 cylinders,gas,164509.0,clean,automatic,,mini-van,red,ca,17.0
chico,8995,honda,,3 cylinders,gas,119022.0,clean,automatic,,mini-van,,ca,15.0
chico,7988,dodge,excellent,4 cylinders,gas,99675.0,clean,automatic,fwd,mini-van,,ca,10.0
chico,8995,honda,excellent,6 cylinders,gas,119022.0,clean,automatic,fwd,mini-van,,ca,15.0
chico,3500,dodge,,,gas,258200.0,clean,automatic,,mini-van,blue,ca,22.0
chico,12000,chrysler,excellent,6 cylinders,gas,91585.0,clean,automatic,fwd,mini-van,blue,ca,8.0
chico,9995,honda,excellent,5 cylinders,gas,173982.0,clean,automatic,fwd,mini-van,silver,ca,8.0
chico,15995,volkswagen,,,gas,243970.0,clean,automatic,,mini-van,white,ca,23.0
chico,15995,ford,,6 cylinders,gas,8000.0,salvage,automatic,fwd,mini-van,white,ca,6.0
fresno / madera,5450,honda,excellent,6 cylinders,gas,164000.0,clean,automatic,fwd,mini-van,blue,ca,15.0
fresno / madera,0,dodge,excellent,6 cylinders,gas,114970.0,clean,automatic,fwd,mini-van,red,ca,9.0
fresno / madera,1300,toyota,fair,6 cylinders,gas,140000.0,salvage,automatic,fwd,mini-van,silver,ca,15.0
fresno / madera,12950,dodge,excellent,6 cylinders,gas,38201.0,clean,automatic,fwd,mini-van,white,ca,10.0
