region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
florence / muscle shoals,15590,scion,good,other,other,41036.0,clean,other,,hatchback,blue,al,6.0
florence / muscle shoals,12590,scion,good,4 cylinders,gas,60589.0,clean,other,fwd,hatchback,white,al,10.0
florence / muscle shoals,34990,lexus,good,5 cylinders,gas,12161.0,clean,other,fwd,hatchback,silver,al,2.0
gadsden-anniston,12500,kia,excellent,4 cylinders,gas,51752.0,clean,automatic,fwd,hatchback,red,al,7.0
gadsden-anniston,31590,cadillac,good,,other,12102.0,clean,other,fwd,hatchback,black,al,3.0
gadsden-anniston,29990,alfa romeo,good,,other,26978.0,clean,other,,hatchback,,al,4.0
gadsden-anniston,29590,alfa romeo,good,,other,60984.0,clean,other,,hatchback,black,al,3.0
gadsden-anniston,12590,scion,good,4 cylinders,gas,91825.0,clean,other,fwd,hatchback,,al,9.0
gadsden-anniston,27990,alfa romeo,good,,gas,18112.0,clean,other,,hatchback,blue,al,4.0
gadsden-anniston,19990,mitsubishi,good,,other,11103.0,clean,other,,hatchback,orange,al,2.0
gadsden-anniston,34590,cadillac,good,,gas,9624.0,clean,other,,hatchback,white,al,2.0
gadsden-anniston,32590,alfa romeo,good,,other,14863.0,clean,other,,hatchback,blue,al,4.0
gadsden-anniston,12590,scion,good,4 cylinders,gas,60589.0,clean,other,fwd,hatchback,white,al,10.0
huntsville / decatur,6500,subaru,good,4 cylinders,gas,148980.0,clean,automatic,4wd,hatchback,black,al,15.0
huntsville / decatur,5477,subaru,excellent,4 cylinders,gas,138000.0,clean,manual,,hatchback,red,al,14.0
huntsville / decatur,15950,volkswagen,like new,4 cylinders,gas,65809.0,clean,manual,fwd,hatchback,red,al,6.0
huntsville / decatur,11950,ford,good,4 cylinders,gas,150710.0,clean,manual,fwd,hatchback,red,al,8.0
huntsville / decatur,16590,volkswagen,good,,gas,39649.0,clean,other,fwd,hatchback,black,al,7.0
huntsville / decatur,18990,mitsubishi,good,,other,15808.0,clean,other,,hatchback,red,al,4.0
huntsville / decatur,16990,chevrolet,good,4 cylinders,gas,25697.0,clean,other,fwd,hatchback,,al,4.0
huntsville / decatur,11295,chevrolet,,4 cylinders,gas,49019.0,clean,automatic,fwd,hatchback,red,al,8.0
huntsville / decatur,11500,mazda,good,4 cylinders,gas,79000.0,clean,manual,fwd,hatchback,black,al,10.0
huntsville / decatur,17990,subaru,good,,gas,57371.0,clean,other,,hatchback,blue,al,9.0
huntsville / decatur,8000,kia,excellent,4 cylinders,gas,132423.0,clean,automatic,fwd,hatchback,silver,al,10.0
huntsville / decatur,31590,cadillac,good,,other,12102.0,clean,other,fwd,hatchback,black,al,3.0
huntsville / decatur,7500,fiat,excellent,4 cylinders,gas,,clean,manual,,hatchback,black,al,9.0
huntsville / decatur,18590,mitsubishi,good,,other,18994.0,clean,other,4wd,hatchback,blue,al,5.0
huntsville / decatur,22990,infiniti,good,8 cylinders,other,21297.0,clean,other,,hatchback,black,al,5.0
huntsville / decatur,21990,mitsubishi,good,,gas,3553.0,clean,other,,hatchback,black,al,2.0
huntsville / decatur,19899,nissan,,8 cylinders,gas,10588.0,clean,automatic,fwd,hatchback,silver,al,2.0
huntsville / decatur,15590,scion,good,other,other,64923.0,clean,other,fwd,hatchback,blue,al,6.0
huntsville / decatur,7500,toyota,good,4 cylinders,gas,123168.0,clean,automatic,fwd,hatchback,blue,al,9.0
huntsville / decatur,18000,NA manufacturer,excellent,4 cylinders,gas,68000.0,lien,manual,fwd,hatchback,red,al,6.0
huntsville / decatur,29990,lexus,good,4 cylinders,other,15923.0,clean,other,,hatchback,white,al,4.0
huntsville / decatur,32590,cadillac,good,,gas,14913.0,clean,other,,hatchback,silver,al,2.0
huntsville / decatur,3477,hyundai,,4 cylinders,gas,141000.0,clean,automatic,fwd,hatchback,black,al,15.0
huntsville / decatur,24990,subaru,good,other,gas,12495.0,clean,other,,hatchback,white,al,3.0
huntsville / decatur,5800,toyota,good,4 cylinders,gas,162000.0,rebuilt,automatic,fwd,hatchback,grey,al,19.0
huntsville / decatur,21990,infiniti,good,8 cylinders,other,27629.0,clean,automatic,,hatchback,blue,al,5.0
huntsville / decatur,15590,mitsubishi,good,,gas,30811.0,clean,automatic,,hatchback,white,al,7.0
huntsville / decatur,15590,scion,good,other,gas,32573.0,clean,other,fwd,hatchback,green,al,6.0
huntsville / decatur,15990,scion,good,other,gas,29652.0,clean,other,fwd,hatchback,blue,al,6.0
huntsville / decatur,14990,scion,good,other,gas,65203.0,clean,other,fwd,hatchback,red,al,6.0
huntsville / decatur,30990,lexus,good,4 cylinders,hybrid,27205.0,clean,automatic,,hatchback,silver,al,4.0
huntsville / decatur,34990,cadillac,good,,diesel,4174.0,clean,other,,hatchback,white,al,2.0
huntsville / decatur,15990,ford,good,12 cylinders,other,14178.0,clean,other,,hatchback,white,al,4.0
huntsville / decatur,23590,subaru,good,other,gas,44201.0,clean,automatic,,hatchback,blue,al,4.0
huntsville / decatur,9995,toyota,,other,,104087.0,,other,fwd,hatchback,silver,al,11.0
huntsville / decatur,29990,alfa romeo,good,,other,26978.0,clean,other,,hatchback,,al,4.0
huntsville / decatur,29357,audi,,6 cylinders,gas,35117.0,clean,automatic,,hatchback,silver,al,3.0
huntsville / decatur,17990,mitsubishi,good,,other,16631.0,clean,other,,hatchback,,al,2.0
huntsville / decatur,34590,infiniti,good,,other,3542.0,clean,other,fwd,hatchback,brown,al,2.0
huntsville / decatur,15990,scion,good,other,gas,40668.0,clean,other,fwd,hatchback,red,al,6.0
mobile,4500,ford,excellent,4 cylinders,gas,190500.0,clean,manual,fwd,hatchback,red,al,20.0
mobile,5599,toyota,excellent,4 cylinders,gas,73500.0,clean,automatic,fwd,hatchback,blue,al,13.0
mobile,9900,mini,excellent,4 cylinders,gas,108301.0,clean,automatic,fwd,hatchback,green,al,10.0
mobile,10900,mini,excellent,4 cylinders,gas,92000.0,clean,automatic,fwd,hatchback,custom,al,10.0
mobile,15999,toyota,,4 cylinders,hybrid,104494.0,clean,automatic,fwd,hatchback,blue,al,4.0
mobile,4500,ford,excellent,4 cylinders,gas,190500.0,clean,manual,fwd,hatchback,red,al,20.0
mobile,14789,chevrolet,,4 cylinders,gas,34983.0,clean,automatic,fwd,hatchback,red,al,4.0
mobile,10788,toyota,,4 cylinders,hybrid,135339.0,clean,automatic,fwd,hatchback,grey,al,8.0
mobile,6790,ford,,4 cylinders,gas,83694.0,clean,automatic,fwd,hatchback,grey,al,10.0
montgomery,7950,toyota,good,4 cylinders,hybrid,156553.0,clean,automatic,fwd,hatchback,silver,al,10.0
montgomery,16590,volkswagen,good,,gas,39649.0,clean,other,fwd,hatchback,black,al,7.0
montgomery,31590,cadillac,good,,other,12102.0,clean,other,fwd,hatchback,black,al,3.0
montgomery,17990,chevrolet,good,other,gas,41076.0,clean,other,fwd,hatchback,,al,4.0
montgomery,7950,toyota,good,4 cylinders,hybrid,156553.0,clean,automatic,fwd,hatchback,silver,al,10.0
montgomery,18590,mitsubishi,good,,other,18994.0,clean,other,4wd,hatchback,blue,al,5.0
montgomery,22990,infiniti,good,8 cylinders,other,21297.0,clean,other,,hatchback,black,al,5.0
montgomery,15590,scion,good,other,other,64923.0,clean,other,fwd,hatchback,blue,al,6.0
montgomery,14990,scion,good,other,gas,65203.0,clean,other,fwd,hatchback,red,al,6.0
montgomery,7950,toyota,good,4 cylinders,hybrid,156553.0,clean,automatic,fwd,hatchback,silver,al,10.0
montgomery,12990,scion,good,4 cylinders,other,81350.0,clean,other,fwd,hatchback,white,al,8.0
montgomery,29990,lexus,good,4 cylinders,other,15923.0,clean,other,,hatchback,white,al,4.0
montgomery,15590,mitsubishi,good,,gas,30811.0,clean,automatic,,hatchback,white,al,7.0
montgomery,21990,infiniti,good,6 cylinders,other,37011.0,clean,automatic,,hatchback,blue,al,5.0
montgomery,15590,scion,good,other,gas,32573.0,clean,other,fwd,hatchback,green,al,6.0
montgomery,15990,scion,good,other,gas,29652.0,clean,other,fwd,hatchback,blue,al,6.0
montgomery,12590,scion,good,4 cylinders,gas,91825.0,clean,other,fwd,hatchback,,al,9.0
montgomery,30990,lexus,good,4 cylinders,hybrid,27205.0,clean,automatic,,hatchback,silver,al,4.0
montgomery,15990,ford,good,12 cylinders,other,14178.0,clean,other,,hatchback,white,al,4.0
montgomery,7950,toyota,good,4 cylinders,hybrid,156553.0,clean,automatic,fwd,hatchback,silver,al,10.0
montgomery,29990,alfa romeo,good,,other,26978.0,clean,other,,hatchback,,al,4.0
montgomery,34990,cadillac,good,,diesel,4174.0,clean,other,,hatchback,white,al,2.0
montgomery,17990,mitsubishi,good,,other,16631.0,clean,other,,hatchback,,al,2.0
montgomery,33990,infiniti,good,6 cylinders,other,19042.0,clean,other,,hatchback,brown,al,2.0
montgomery,15990,scion,good,other,gas,40668.0,clean,other,fwd,hatchback,red,al,6.0
tuscaloosa,27990,honda,good,other,gas,7209.0,clean,other,fwd,hatchback,white,al,2.0
tuscaloosa,29590,alfa romeo,good,,other,60984.0,clean,other,,hatchback,black,al,3.0
tuscaloosa,27990,alfa romeo,good,,other,28347.0,clean,other,,hatchback,white,al,4.0
tuscaloosa,1500,chrysler,good,4 cylinders,gas,131000.0,rebuilt,automatic,fwd,hatchback,red,al,15.0
tuscaloosa,12590,scion,good,4 cylinders,gas,91825.0,clean,other,fwd,hatchback,,al,9.0
tuscaloosa,27990,alfa romeo,good,,gas,18112.0,clean,other,,hatchback,blue,al,4.0
tuscaloosa,9995,toyota,,other,,104087.0,,other,fwd,hatchback,silver,al,11.0
tuscaloosa,19990,mitsubishi,good,,other,11103.0,clean,other,,hatchback,orange,al,2.0
tuscaloosa,34590,cadillac,good,,gas,9624.0,clean,other,,hatchback,white,al,2.0
tuscaloosa,12590,scion,good,4 cylinders,gas,60589.0,clean,other,fwd,hatchback,white,al,10.0
tuscaloosa,32590,alfa romeo,good,,other,14863.0,clean,other,,hatchback,blue,al,4.0
anchorage / mat-su,13900,honda,,other,gas,86130.0,clean,automatic,fwd,hatchback,red,ak,6.0
anchorage / mat-su,19950,toyota,excellent,4 cylinders,gas,49775.0,clean,automatic,fwd,hatchback,silver,ak,5.0
anchorage / mat-su,24995,bmw,excellent,4 cylinders,gas,31818.0,clean,automatic,4wd,hatchback,silver,ak,7.0
anchorage / mat-su,33995,bmw,excellent,4 cylinders,gas,29491.0,clean,automatic,4wd,hatchback,blue,ak,4.0
anchorage / mat-su,98995,porsche,excellent,8 cylinders,gas,38562.0,clean,automatic,4wd,hatchback,brown,ak,5.0
anchorage / mat-su,11900,mini,excellent,4 cylinders,gas,55500.0,clean,manual,rwd,hatchback,green,ak,16.0
anchorage / mat-su,7000,subaru,fair,4 cylinders,gas,86500.0,rebuilt,automatic,4wd,hatchback,,ak,17.0
anchorage / mat-su,14900,subaru,excellent,4 cylinders,gas,76000.0,rebuilt,automatic,4wd,hatchback,red,ak,5.0
anchorage / mat-su,22995,dodge,,,gas,11100.0,clean,automatic,,hatchback,white,ak,3.0
anchorage / mat-su,18999,chevrolet,excellent,4 cylinders,gas,18500.0,clean,automatic,fwd,hatchback,red,ak,4.0
anchorage / mat-su,28588,subaru,,other,gas,32429.0,clean,automatic,4wd,hatchback,silver,ak,2.0
anchorage / mat-su,4200,ford,good,,gas,114800.0,clean,automatic,fwd,hatchback,red,ak,18.0
anchorage / mat-su,15999,hyundai,excellent,4 cylinders,gas,58600.0,rebuilt,automatic,4wd,hatchback,blue,ak,4.0
anchorage / mat-su,18999,mini,excellent,4 cylinders,gas,66566.0,clean,manual,4wd,hatchback,brown,ak,7.0
anchorage / mat-su,11000,ford,excellent,4 cylinders,gas,53000.0,clean,automatic,fwd,hatchback,grey,ak,5.0
anchorage / mat-su,13500,subaru,excellent,6 cylinders,gas,136000.0,clean,automatic,4wd,hatchback,silver,ak,12.0
anchorage / mat-su,16425,chevrolet,excellent,4 cylinders,gas,18015.0,clean,automatic,fwd,hatchback,silver,ak,3.0
anchorage / mat-su,22995,dodge,,,gas,11100.0,clean,automatic,,hatchback,white,ak,3.0
anchorage / mat-su,10,volkswagen,good,4 cylinders,gas,119000.0,clean,manual,fwd,hatchback,custom,ak,11.0
anchorage / mat-su,10500,toyota,excellent,4 cylinders,gas,89706.0,clean,automatic,fwd,hatchback,black,ak,8.0
anchorage / mat-su,33995,audi,excellent,6 cylinders,gas,64917.0,clean,automatic,4wd,hatchback,silver,ak,6.0
anchorage / mat-su,13900,honda,,other,gas,86130.0,clean,automatic,fwd,hatchback,red,ak,6.0
anchorage / mat-su,18999,chevrolet,excellent,4 cylinders,gas,18500.0,clean,automatic,fwd,hatchback,red,ak,4.0
anchorage / mat-su,18999,mini,excellent,4 cylinders,gas,66566.0,clean,manual,4wd,hatchback,brown,ak,7.0
anchorage / mat-su,1500,subaru,good,4 cylinders,gas,243000.0,clean,manual,4wd,hatchback,blue,ak,24.0
anchorage / mat-su,10000,chevrolet,excellent,other,gas,52000.0,clean,automatic,fwd,hatchback,blue,ak,8.0
anchorage / mat-su,9495,chevrolet,excellent,4 cylinders,hybrid,92587.0,clean,automatic,fwd,hatchback,red,ak,10.0
anchorage / mat-su,25995,subaru,excellent,4 cylinders,gas,25041.0,clean,automatic,4wd,hatchback,grey,ak,3.0
anchorage / mat-su,28588,subaru,,other,gas,32429.0,clean,automatic,4wd,hatchback,silver,ak,2.0
anchorage / mat-su,22995,dodge,,,gas,11100.0,clean,automatic,,hatchback,white,ak,3.0
anchorage / mat-su,6995,dodge,,4 cylinders,gas,91191.0,clean,automatic,fwd,hatchback,,ak,11.0
anchorage / mat-su,33995,bmw,excellent,4 cylinders,gas,29491.0,clean,automatic,4wd,hatchback,blue,ak,4.0
anchorage / mat-su,98995,porsche,excellent,8 cylinders,gas,38562.0,clean,automatic,4wd,hatchback,brown,ak,5.0
anchorage / mat-su,24995,bmw,excellent,4 cylinders,gas,31818.0,clean,automatic,4wd,hatchback,silver,ak,7.0
anchorage / mat-su,16425,chevrolet,excellent,4 cylinders,gas,18015.0,clean,automatic,fwd,hatchback,silver,ak,3.0
anchorage / mat-su,18999,chevrolet,excellent,4 cylinders,gas,18500.0,clean,automatic,fwd,hatchback,red,ak,4.0
anchorage / mat-su,8950,toyota,excellent,4 cylinders,gas,157311.0,clean,automatic,fwd,hatchback,red,ak,12.0
anchorage / mat-su,23988,toyota,,4 cylinders,hybrid,29617.0,clean,automatic,fwd,hatchback,white,ak,4.0
anchorage / mat-su,13900,honda,,other,gas,86130.0,clean,automatic,fwd,hatchback,red,ak,6.0
anchorage / mat-su,33995,audi,excellent,6 cylinders,gas,64917.0,clean,automatic,4wd,hatchback,silver,ak,6.0
anchorage / mat-su,24988,subaru,,,other,32957.0,clean,automatic,4wd,hatchback,red,ak,5.0
anchorage / mat-su,21988,mini,,4 cylinders,gas,29460.0,clean,automatic,fwd,hatchback,white,ak,4.0
anchorage / mat-su,19988,toyota,,3 cylinders,hybrid,56572.0,clean,automatic,fwd,hatchback,black,ak,5.0
anchorage / mat-su,22588,toyota,,4 cylinders,hybrid,33661.0,clean,automatic,fwd,hatchback,red,ak,4.0
anchorage / mat-su,19988,toyota,,other,gas,23216.0,clean,automatic,fwd,hatchback,blue,ak,5.0
anchorage / mat-su,11000,honda,like new,4 cylinders,gas,28000.0,rebuilt,automatic,fwd,hatchback,white,ak,6.0
anchorage / mat-su,22995,dodge,,,gas,11100.0,clean,automatic,,hatchback,white,ak,3.0
anchorage / mat-su,11999,volkswagen,excellent,4 cylinders,gas,94067.0,clean,automatic,fwd,hatchback,grey,ak,12.0
anchorage / mat-su,11000,ford,excellent,4 cylinders,gas,53000.0,clean,automatic,fwd,hatchback,grey,ak,5.0
anchorage / mat-su,9900,nissan,excellent,4 cylinders,gas,129000.0,clean,automatic,4wd,hatchback,yellow,ak,14.0
anchorage / mat-su,12995,ford,,4 cylinders,hybrid,62948.0,clean,automatic,fwd,hatchback,white,ak,8.0
anchorage / mat-su,8999,toyota,good,4 cylinders,gas,79593.0,clean,automatic,fwd,hatchback,silver,ak,10.0
anchorage / mat-su,9700,mitsubishi,excellent,3 cylinders,gas,43700.0,clean,automatic,,hatchback,red,ak,4.0
anchorage / mat-su,12995,ford,,4 cylinders,hybrid,62948.0,clean,automatic,fwd,hatchback,white,ak,8.0
anchorage / mat-su,11900,honda,,other,gas,100399.0,clean,automatic,fwd,hatchback,,ak,6.0
anchorage / mat-su,12995,ford,,4 cylinders,hybrid,62948.0,clean,automatic,fwd,hatchback,white,ak,8.0
anchorage / mat-su,13999,mazda,,4 cylinders,gas,82982.0,clean,automatic,fwd,hatchback,blue,ak,6.0
anchorage / mat-su,11999,fiat,excellent,4 cylinders,gas,37566.0,clean,automatic,fwd,hatchback,white,ak,7.0
anchorage / mat-su,9495,chevrolet,excellent,4 cylinders,hybrid,92587.0,clean,automatic,fwd,hatchback,red,ak,10.0
anchorage / mat-su,25995,subaru,excellent,4 cylinders,gas,25041.0,clean,automatic,4wd,hatchback,grey,ak,3.0
anchorage / mat-su,98995,porsche,excellent,8 cylinders,gas,38562.0,clean,automatic,4wd,hatchback,brown,ak,5.0
anchorage / mat-su,22995,dodge,,,gas,11100.0,clean,automatic,,hatchback,white,ak,3.0
anchorage / mat-su,24995,bmw,excellent,4 cylinders,gas,31818.0,clean,automatic,4wd,hatchback,silver,ak,7.0
anchorage / mat-su,33995,bmw,excellent,4 cylinders,gas,29491.0,clean,automatic,4wd,hatchback,blue,ak,4.0
anchorage / mat-su,16425,chevrolet,excellent,4 cylinders,gas,18015.0,clean,automatic,fwd,hatchback,silver,ak,3.0
fairbanks,14000,subaru,good,,gas,60000.0,clean,automatic,4wd,hatchback,white,ak,8.0
fairbanks,500,scion,fair,4 cylinders,gas,187450.0,missing,automatic,fwd,hatchback,blue,ak,14.0
southeast alaska,1800,subaru,,,gas,192000.0,clean,manual,4wd,hatchback,blue,ak,20.0
southeast alaska,9000,nissan,excellent,,electric,45700.0,clean,other,,hatchback,white,ak,9.0
southeast alaska,6999,nissan,good,other,electric,62102.0,clean,automatic,fwd,hatchback,black,ak,10.0
southeast alaska,22995,chevrolet,excellent,6 cylinders,electric,27000.0,clean,automatic,fwd,hatchback,blue,ak,5.0
southeast alaska,17495,kia,excellent,other,electric,36750.0,clean,automatic,fwd,hatchback,grey,ak,4.0
flagstaff / sedona,18990,chevrolet,good,4 cylinders,gas,6395.0,clean,other,fwd,hatchback,black,az,2.0
flagstaff / sedona,22995,honda,good,other,gas,72423.0,clean,automatic,,hatchback,,az,4.0
flagstaff / sedona,30590,mini,good,3 cylinders,gas,21246.0,clean,automatic,,hatchback,,az,3.0
flagstaff / sedona,19990,fiat,good,4 cylinders,gas,6054.0,clean,other,fwd,hatchback,,az,5.0
flagstaff / sedona,20990,honda,good,other,gas,1668.0,clean,other,fwd,hatchback,white,az,2.0
flagstaff / sedona,587,honda,excellent,4 cylinders,gas,50916.0,clean,automatic,fwd,hatchback,black,az,4.0
flagstaff / sedona,31590,cadillac,good,,other,12102.0,clean,other,fwd,hatchback,black,az,3.0
flagstaff / sedona,18990,mitsubishi,good,,other,15808.0,clean,other,,hatchback,red,az,4.0
flagstaff / sedona,16590,volkswagen,good,,gas,39649.0,clean,other,fwd,hatchback,black,az,7.0
flagstaff / sedona,9500,toyota,excellent,4 cylinders,hybrid,142000.0,clean,automatic,fwd,hatchback,,az,8.0
flagstaff / sedona,14499,kia,good,12 cylinders,gas,40824.0,clean,automatic,,hatchback,black,az,5.0
flagstaff / sedona,17990,chevrolet,good,other,gas,41076.0,clean,other,fwd,hatchback,,az,4.0
flagstaff / sedona,18590,mazda,good,3 cylinders,gas,34723.0,clean,other,fwd,hatchback,blue,az,5.0
flagstaff / sedona,14499,kia,good,12 cylinders,gas,40824.0,clean,automatic,,hatchback,black,az,5.0
flagstaff / sedona,3900,pontiac,good,6 cylinders,gas,202000.0,clean,automatic,fwd,hatchback,blue,az,16.0
flagstaff / sedona,3195,chevrolet,good,4 cylinders,gas,999999.0,clean,automatic,fwd,hatchback,red,az,9.0
flagstaff / sedona,2695,toyota,good,4 cylinders,hybrid,170127.0,clean,automatic,fwd,hatchback,green,az,14.0
flagstaff / sedona,28990,lexus,good,4 cylinders,gas,22659.0,clean,other,fwd,hatchback,silver,az,4.0
flagstaff / sedona,29990,lexus,good,4 cylinders,other,15923.0,clean,other,,hatchback,white,az,4.0
flagstaff / sedona,23990,ford,good,6 cylinders,gas,15353.0,clean,other,fwd,hatchback,red,az,4.0
flagstaff / sedona,14499,kia,good,12 cylinders,gas,40824.0,clean,automatic,,hatchback,black,az,5.0
flagstaff / sedona,19590,volkswagen,good,,gas,28392.0,clean,other,fwd,hatchback,white,az,3.0
flagstaff / sedona,16590,chevrolet,good,3 cylinders,gas,9903.0,clean,other,fwd,hatchback,red,az,3.0
flagstaff / sedona,4900,nissan,good,4 cylinders,gas,206000.0,clean,automatic,fwd,hatchback,silver,az,8.0
flagstaff / sedona,7500,dodge,excellent,4 cylinders,gas,98000.0,clean,automatic,4wd,hatchback,silver,az,14.0
