region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
gadsden-anniston,5500,ford,good,8 cylinders,gas,150000.0,lien,manual,rwd,coupe,black,al,14.0
gadsden-anniston,27990,mercedes-benz,good,8 cylinders,gas,66944.0,clean,automatic,,coupe,black,al,11.0
huntsville / decatur,2977,acura,good,4 cylinders,gas,163000.0,rebuilt,automatic,fwd,coupe,silver,al,19.0
huntsville / decatur,4500,ford,,8 cylinders,gas,190000.0,clean,manual,rwd,coupe,grey,al,20.0
huntsville / decatur,27998,porsche,,6 cylinders,gas,69505.0,clean,automatic,rwd,coupe,black,al,14.0
huntsville / decatur,16990,kia,good,6 cylinders,gas,17631.0,clean,other,fwd,coupe,,al,6.0
huntsville / decatur,8477,infiniti,excellent,6 cylinders,gas,160000.0,rebuilt,manual,rwd,coupe,silver,al,14.0
huntsville / decatur,6250,mercedes-benz,excellent,6 cylinders,gas,132000.0,clean,automatic,rwd,coupe,white,al,13.0
huntsville / decatur,1800,honda,good,,gas,152735.0,clean,automatic,fwd,coupe,black,al,19.0
huntsville / decatur,23950,nissan,excellent,6 cylinders,gas,65919.0,clean,manual,rwd,coupe,silver,al,7.0
huntsville / decatur,19500,ford,,8 cylinders,gas,82283.0,clean,manual,rwd,coupe,red,al,8.0
huntsville / decatur,27590,chevrolet,good,,gas,18056.0,clean,other,rwd,coupe,red,al,3.0
huntsville / decatur,39590,ford,good,8 cylinders,gas,1419.0,clean,other,rwd,coupe,white,al,2.0
huntsville / decatur,23990,chevrolet,excellent,8 cylinders,gas,19000.0,clean,manual,rwd,coupe,blue,al,12.0
huntsville / decatur,6500,hyundai,excellent,4 cylinders,gas,197000.0,clean,automatic,rwd,coupe,red,al,11.0
huntsville / decatur,62977,chevrolet,,8 cylinders,gas,1006.0,clean,automatic,rwd,coupe,white,al,5.0
huntsville / decatur,36990,dodge,good,4 cylinders,other,4269.0,clean,other,rwd,coupe,black,al,2.0
huntsville / decatur,39990,nissan,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,al,3.0
huntsville / decatur,9900,bmw,like new,6 cylinders,gas,109000.0,clean,automatic,fwd,coupe,silver,al,11.0
huntsville / decatur,26590,honda,good,,gas,9954.0,clean,other,fwd,coupe,silver,al,2.0
huntsville / decatur,27500,chevrolet,like new,8 cylinders,gas,40000.0,clean,automatic,rwd,coupe,silver,al,17.0
huntsville / decatur,39590,chevrolet,good,8 cylinders,gas,10496.0,clean,other,rwd,coupe,white,al,5.0
huntsville / decatur,21099,dodge,,12 cylinders,gas,90418.0,clean,automatic,rwd,coupe,silver,al,9.0
huntsville / decatur,39590,ford,good,8 cylinders,gas,1988.0,clean,other,rwd,coupe,black,al,2.0
huntsville / decatur,45990,mercedes-benz,,6 cylinders,gas,38165.0,clean,automatic,,coupe,red,al,24.0
huntsville / decatur,30590,dodge,good,6 cylinders,gas,24790.0,clean,other,,coupe,black,al,4.0
huntsville / decatur,25990,dodge,good,8 cylinders,gas,37374.0,clean,other,rwd,coupe,white,al,8.0
huntsville / decatur,29990,dodge,good,6 cylinders,gas,6600.0,clean,other,rwd,coupe,green,al,3.0
huntsville / decatur,35990,dodge,good,4 cylinders,other,18955.0,clean,other,rwd,coupe,black,al,6.0
huntsville / decatur,36990,infiniti,good,6 cylinders,gas,16080.0,clean,other,,coupe,red,al,5.0
huntsville / decatur,38590,mercedes-benz,good,8 cylinders,gas,39558.0,clean,automatic,rwd,coupe,black,al,8.0
huntsville / decatur,23998,dodge,,3 cylinders,gas,48482.0,clean,automatic,rwd,coupe,,al,4.0
huntsville / decatur,15897,hyundai,,4 cylinders,gas,30844.0,clean,other,fwd,coupe,red,al,5.0
huntsville / decatur,31590,dodge,good,8 cylinders,gas,26461.0,clean,other,rwd,coupe,black,al,10.0
huntsville / decatur,35590,dodge,good,8 cylinders,gas,40626.0,clean,other,rwd,coupe,,al,7.0
huntsville / decatur,35590,dodge,good,8 cylinders,gas,16796.0,clean,other,rwd,coupe,green,al,11.0
huntsville / decatur,54900,chevrolet,,8 cylinders,gas,5100.0,clean,automatic,rwd,coupe,red,al,6.0
huntsville / decatur,35590,infiniti,good,6 cylinders,gas,12113.0,clean,other,rwd,coupe,blue,al,4.0
huntsville / decatur,15619,scion,,4 cylinders,gas,93539.0,clean,manual,rwd,coupe,silver,al,7.0
huntsville / decatur,29500,ford,,8 cylinders,gas,36772.0,clean,automatic,rwd,coupe,blue,al,6.0
huntsville / decatur,21900,dodge,,12 cylinders,gas,90418.0,clean,automatic,rwd,coupe,silver,al,9.0
huntsville / decatur,14590,bmw,good,,other,80465.0,clean,other,,coupe,black,al,10.0
huntsville / decatur,7999,honda,like new,6 cylinders,gas,147909.0,rebuilt,automatic,fwd,coupe,black,al,12.0
huntsville / decatur,17450,nissan,excellent,6 cylinders,gas,146711.0,clean,automatic,,coupe,black,al,8.0
huntsville / decatur,49500,bmw,excellent,8 cylinders,gas,52000.0,clean,automatic,4wd,coupe,grey,al,4.0
huntsville / decatur,8989,cadillac,,6 cylinders,gas,125420.0,clean,automatic,rwd,coupe,white,al,11.0
huntsville / decatur,8990,NA manufacturer,good,4 cylinders,gas,59072.0,clean,automatic,rwd,coupe,silver,al,9.0
huntsville / decatur,31890,lexus,,6 cylinders,gas,73372.0,clean,automatic,rwd,coupe,black,al,5.0
huntsville / decatur,24590,dodge,good,6 cylinders,gas,31936.0,clean,automatic,rwd,coupe,white,al,5.0
huntsville / decatur,37990,dodge,good,8 cylinders,gas,12193.0,clean,other,rwd,coupe,purple,al,6.0
huntsville / decatur,32990,dodge,good,8 cylinders,gas,2676.0,clean,other,rwd,coupe,white,al,3.0
huntsville / decatur,23590,dodge,good,8 cylinders,gas,34818.0,clean,other,rwd,coupe,black,al,13.0
huntsville / decatur,44590,infiniti,good,6 cylinders,gas,7396.0,clean,other,,coupe,blue,al,3.0
huntsville / decatur,28990,bentley,,12 cylinders,gas,148774.0,clean,automatic,,coupe,,al,16.0
mobile,16990,kia,good,6 cylinders,gas,17631.0,clean,other,fwd,coupe,,al,6.0
mobile,28990,bmw,good,,gas,49355.0,clean,automatic,,coupe,,al,5.0
mobile,23606,honda,,4 cylinders,gas,30305.0,clean,manual,fwd,coupe,custom,al,4.0
mobile,39590,chevrolet,good,8 cylinders,gas,10496.0,clean,other,rwd,coupe,white,al,5.0
mobile,39990,nissan,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,al,3.0
mobile,39590,ford,good,8 cylinders,gas,728.0,clean,other,rwd,coupe,blue,al,2.0
mobile,13788,ford,,6 cylinders,gas,87179.0,clean,automatic,rwd,coupe,black,al,8.0
mobile,19999,bmw,,4 cylinders,gas,50208.0,clean,automatic,rwd,coupe,black,al,6.0
mobile,28690,lexus,,6 cylinders,gas,41913.0,clean,automatic,4wd,coupe,white,al,7.0
mobile,31820,ford,,8 cylinders,gas,44750.0,clean,automatic,rwd,coupe,grey,al,7.0
mobile,7995,NA manufacturer,excellent,3 cylinders,gas,22250.0,clean,automatic,rwd,coupe,black,al,7.0
mobile,25695,ford,,4 cylinders,gas,11491.0,clean,automatic,rwd,coupe,grey,al,3.0
mobile,8999,honda,,4 cylinders,gas,103787.0,clean,automatic,fwd,coupe,silver,al,10.0
mobile,34999,ford,,8 cylinders,gas,16265.0,clean,manual,rwd,coupe,black,al,3.0
mobile,28978,cadillac,,6 cylinders,gas,4885.0,clean,automatic,rwd,coupe,silver,al,6.0
mobile,6000,chevrolet,like new,,gas,54825.0,clean,automatic,,coupe,silver,al,22.0
mobile,22478,chevrolet,,6 cylinders,gas,32159.0,clean,automatic,rwd,coupe,white,al,7.0
mobile,15995,chevrolet,,6 cylinders,gas,109629.0,clean,automatic,rwd,coupe,silver,al,7.0
mobile,20478,dodge,,8 cylinders,gas,96780.0,clean,automatic,rwd,coupe,white,al,8.0
mobile,17940,chevrolet,,6 cylinders,gas,38787.0,clean,automatic,rwd,coupe,white,al,7.0
mobile,18990,ford,,8 cylinders,gas,41564.0,clean,automatic,rwd,coupe,custom,al,12.0
montgomery,28990,bmw,good,,gas,49355.0,clean,automatic,,coupe,,al,5.0
montgomery,37590,dodge,good,8 cylinders,gas,1937.0,clean,other,rwd,coupe,green,al,2.0
montgomery,12700,hyundai,like new,4 cylinders,gas,79439.0,clean,other,fwd,coupe,white,al,7.0
montgomery,16990,kia,good,6 cylinders,gas,17631.0,clean,other,fwd,coupe,,al,6.0
montgomery,29990,chevrolet,good,6 cylinders,gas,6727.0,clean,other,rwd,coupe,red,al,3.0
montgomery,39990,nissan,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,al,3.0
montgomery,11000,dodge,excellent,6 cylinders,gas,153000.0,clean,automatic,fwd,coupe,blue,al,10.0
montgomery,35990,dodge,good,4 cylinders,other,18955.0,clean,other,rwd,coupe,black,al,6.0
montgomery,5500,bmw,like new,6 cylinders,gas,200000.0,clean,automatic,,coupe,,al,14.0
montgomery,35990,ford,good,8 cylinders,gas,4899.0,clean,other,rwd,coupe,red,al,7.0
montgomery,39590,chevrolet,good,8 cylinders,gas,10496.0,clean,other,rwd,coupe,white,al,5.0
montgomery,33990,infiniti,good,8 cylinders,other,24679.0,clean,other,,coupe,black,al,4.0
montgomery,31990,infiniti,good,8 cylinders,other,26646.0,clean,other,,coupe,black,al,5.0
montgomery,30590,infiniti,good,6 cylinders,gas,34415.0,clean,other,,coupe,black,al,5.0
montgomery,32990,chevrolet,good,8 cylinders,gas,11531.0,clean,other,rwd,coupe,blue,al,7.0
montgomery,36590,chevrolet,good,8 cylinders,gas,14020.0,clean,other,rwd,coupe,blue,al,5.0
montgomery,62990,mercedes-benz,good,6 cylinders,gas,12145.0,clean,other,rwd,coupe,red,al,2.0
montgomery,14590,bmw,good,,other,80465.0,clean,other,,coupe,black,al,10.0
montgomery,8990,NA manufacturer,good,4 cylinders,gas,59072.0,clean,automatic,rwd,coupe,silver,al,9.0
montgomery,28590,infiniti,good,6 cylinders,gas,67004.0,clean,other,,coupe,black,al,5.0
montgomery,58995,chevrolet,excellent,8 cylinders,gas,10626.0,clean,automatic,rwd,coupe,silver,al,4.0
montgomery,27990,mercedes-benz,good,8 cylinders,gas,66944.0,clean,automatic,,coupe,black,al,11.0
tuscaloosa,28990,bmw,good,,gas,49355.0,clean,automatic,,coupe,,al,5.0
tuscaloosa,2000,bmw,good,,gas,100000.0,clean,automatic,,coupe,,al,16.0
tuscaloosa,37990,chevrolet,good,8 cylinders,gas,9704.0,clean,other,rwd,coupe,red,al,6.0
tuscaloosa,39990,nissan,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,al,3.0
tuscaloosa,36990,dodge,good,4 cylinders,other,4269.0,clean,other,rwd,coupe,black,al,2.0
tuscaloosa,10500,honda,excellent,4 cylinders,gas,95000.0,clean,automatic,fwd,coupe,grey,al,10.0
tuscaloosa,39590,chevrolet,good,8 cylinders,gas,10496.0,clean,other,rwd,coupe,white,al,5.0
tuscaloosa,35990,ford,good,8 cylinders,gas,4899.0,clean,other,rwd,coupe,red,al,7.0
tuscaloosa,19590,honda,good,3 cylinders,gas,35931.0,clean,other,fwd,coupe,white,al,4.0
tuscaloosa,8990,NA manufacturer,good,4 cylinders,gas,59072.0,clean,automatic,rwd,coupe,silver,al,9.0
tuscaloosa,27990,mercedes-benz,good,8 cylinders,gas,66944.0,clean,automatic,,coupe,black,al,11.0
anchorage / mat-su,13900,jaguar,,8 cylinders,gas,49419.0,clean,automatic,rwd,coupe,custom,ak,24.0
anchorage / mat-su,25500,porsche,good,6 cylinders,gas,71500.0,clean,manual,4wd,coupe,white,ak,18.0
anchorage / mat-su,11900,NA manufacturer,excellent,8 cylinders,gas,60824.0,clean,automatic,rwd,coupe,white,ak,24.0
anchorage / mat-su,24995,honda,like new,6 cylinders,gas,45318.0,clean,automatic,fwd,coupe,silver,ak,5.0
anchorage / mat-su,10499,hyundai,,4 cylinders,gas,104839.0,clean,automatic,fwd,coupe,blue,ak,7.0
anchorage / mat-su,18900,audi,excellent,8 cylinders,gas,86180.0,clean,automatic,4wd,coupe,white,ak,12.0
anchorage / mat-su,14900,fiat,,4 cylinders,gas,4304.0,clean,other,fwd,coupe,white,ak,4.0
anchorage / mat-su,24995,honda,like new,6 cylinders,gas,45318.0,clean,automatic,fwd,coupe,silver,ak,5.0
anchorage / mat-su,30995,ford,,8 cylinders,gas,29971.0,clean,manual,rwd,coupe,,ak,6.0
anchorage / mat-su,64995,acura,excellent,6 cylinders,gas,52580.0,clean,manual,rwd,coupe,black,ak,19.0
anchorage / mat-su,29995,chevrolet,excellent,8 cylinders,gas,39094.0,clean,manual,rwd,coupe,red,ak,8.0
anchorage / mat-su,3500,ford,good,4 cylinders,gas,181600.0,clean,manual,fwd,coupe,grey,ak,13.0
anchorage / mat-su,29500,chevrolet,excellent,8 cylinders,gas,20350.0,clean,manual,rwd,coupe,black,ak,15.0
anchorage / mat-su,34194,lexus,,6 cylinders,gas,22997.0,clean,automatic,4wd,coupe,,ak,6.0
anchorage / mat-su,24995,honda,like new,6 cylinders,gas,45318.0,clean,automatic,fwd,coupe,silver,ak,5.0
anchorage / mat-su,11991,hyundai,,4 cylinders,gas,68658.0,clean,automatic,fwd,coupe,red,ak,8.0
anchorage / mat-su,10499,hyundai,,4 cylinders,gas,104839.0,clean,automatic,fwd,coupe,blue,ak,7.0
anchorage / mat-su,74995,chevrolet,excellent,8 cylinders,gas,7148.0,clean,manual,rwd,coupe,grey,ak,6.0
anchorage / mat-su,11991,hyundai,,4 cylinders,gas,68658.0,clean,automatic,fwd,coupe,red,ak,8.0
anchorage / mat-su,21900,mini,,4 cylinders,gas,15609.0,clean,other,fwd,coupe,black,ak,4.0
anchorage / mat-su,15995,honda,,4 cylinders,gas,66842.0,clean,other,fwd,coupe,silver,ak,9.0
anchorage / mat-su,11991,hyundai,,4 cylinders,gas,68658.0,clean,automatic,fwd,coupe,red,ak,8.0
anchorage / mat-su,27972,dodge,,8 cylinders,gas,39216.0,clean,other,rwd,coupe,black,ak,12.0
anchorage / mat-su,11750,hyundai,excellent,4 cylinders,gas,91798.0,clean,automatic,fwd,coupe,silver,ak,9.0
anchorage / mat-su,24995,honda,like new,6 cylinders,gas,45318.0,clean,automatic,fwd,coupe,silver,ak,5.0
anchorage / mat-su,4500,chrysler,good,4 cylinders,gas,117000.0,clean,manual,fwd,coupe,silver,ak,13.0
anchorage / mat-su,15995,honda,,4 cylinders,gas,66842.0,clean,other,fwd,coupe,silver,ak,9.0
anchorage / mat-su,15995,honda,,4 cylinders,gas,66842.0,clean,other,fwd,coupe,silver,ak,9.0
anchorage / mat-su,27000,chevrolet,like new,8 cylinders,gas,11700.0,clean,manual,rwd,coupe,yellow,ak,14.0
anchorage / mat-su,64995,acura,excellent,6 cylinders,gas,52580.0,clean,manual,rwd,coupe,black,ak,19.0
anchorage / mat-su,21900,mini,,4 cylinders,gas,15609.0,clean,other,fwd,coupe,black,ak,4.0
anchorage / mat-su,15995,honda,,4 cylinders,gas,66842.0,clean,other,fwd,coupe,silver,ak,9.0
anchorage / mat-su,11991,hyundai,,4 cylinders,gas,68658.0,clean,automatic,fwd,coupe,red,ak,8.0
anchorage / mat-su,1600,pontiac,good,6 cylinders,gas,205465.0,clean,automatic,fwd,coupe,red,ak,14.0
anchorage / mat-su,26194,mini,,4 cylinders,gas,14215.0,clean,manual,fwd,coupe,red,ak,4.0
anchorage / mat-su,48000,audi,new,8 cylinders,gas,7165.0,clean,automatic,4wd,coupe,red,ak,7.0
anchorage / mat-su,24995,honda,like new,6 cylinders,gas,45318.0,clean,automatic,fwd,coupe,silver,ak,5.0
anchorage / mat-su,10495,audi,good,6 cylinders,gas,105000.0,clean,automatic,4wd,coupe,black,ak,16.0
anchorage / mat-su,6500,fiat,,4 cylinders,gas,36010.0,clean,other,fwd,coupe,black,ak,5.0
anchorage / mat-su,15995,honda,,4 cylinders,gas,66842.0,clean,other,fwd,coupe,silver,ak,9.0
anchorage / mat-su,4500,mazda,like new,other,gas,145000.0,clean,manual,rwd,coupe,silver,ak,15.0
anchorage / mat-su,11991,hyundai,,4 cylinders,gas,68658.0,clean,automatic,fwd,coupe,red,ak,8.0
anchorage / mat-su,36220,dodge,,6 cylinders,gas,5038.0,clean,other,4wd,coupe,red,ak,2.0
anchorage / mat-su,21900,mini,,4 cylinders,gas,15609.0,clean,other,fwd,coupe,black,ak,4.0
anchorage / mat-su,36499,dodge,,6 cylinders,gas,8378.0,clean,automatic,4wd,coupe,green,ak,2.0
anchorage / mat-su,74995,chevrolet,excellent,8 cylinders,gas,7148.0,clean,manual,rwd,coupe,grey,ak,6.0
anchorage / mat-su,32900,bmw,like new,4 cylinders,gas,19609.0,clean,automatic,4wd,coupe,blue,ak,4.0
anchorage / mat-su,8995,hyundai,excellent,other,gas,70322.0,clean,manual,fwd,coupe,grey,ak,9.0
anchorage / mat-su,6500,fiat,,4 cylinders,gas,36010.0,clean,other,fwd,coupe,black,ak,5.0
fairbanks,16995,dodge,excellent,,gas,86285.0,clean,manual,rwd,coupe,blue,ak,13.0
fairbanks,21995,ford,excellent,other,gas,79127.0,clean,manual,rwd,coupe,white,ak,8.0
fairbanks,9999,hyundai,,4 cylinders,gas,88103.0,clean,automatic,fwd,coupe,yellow,ak,10.0
fairbanks,9999,hyundai,,4 cylinders,gas,88103.0,clean,automatic,fwd,coupe,yellow,ak,10.0
fairbanks,13350,honda,excellent,6 cylinders,gas,37950.0,rebuilt,automatic,fwd,coupe,red,ak,7.0
fairbanks,9999,hyundai,,4 cylinders,gas,88103.0,clean,automatic,fwd,coupe,yellow,ak,10.0
fairbanks,30995,dodge,good,4 cylinders,gas,15710.0,clean,automatic,,coupe,,ak,3.0
fairbanks,122995,nissan,good,other,gas,9527.0,clean,automatic,,coupe,black,ak,6.0
fairbanks,9999,hyundai,,4 cylinders,gas,88103.0,clean,automatic,fwd,coupe,yellow,ak,10.0
fairbanks,5000,scion,excellent,4 cylinders,gas,171000.0,clean,automatic,fwd,coupe,white,ak,14.0
fairbanks,9999,hyundai,,4 cylinders,gas,88103.0,clean,automatic,fwd,coupe,yellow,ak,10.0
fairbanks,16995,dodge,excellent,,gas,86285.0,clean,manual,rwd,coupe,blue,ak,13.0
fairbanks,21995,ford,excellent,other,gas,79127.0,clean,manual,rwd,coupe,white,ak,8.0
fairbanks,18999,chevrolet,,6 cylinders,gas,35600.0,clean,other,rwd,coupe,red,ak,8.0
kenai peninsula,12500,toyota,good,4 cylinders,gas,20190.0,missing,automatic,fwd,coupe,blue,ak,6.0
kenai peninsula,10499,hyundai,,4 cylinders,gas,104839.0,clean,automatic,fwd,coupe,blue,ak,7.0
kenai peninsula,10499,hyundai,,4 cylinders,gas,104839.0,clean,automatic,fwd,coupe,blue,ak,7.0
southeast alaska,3150,volkswagen,good,4 cylinders,gas,159000.0,clean,manual,,coupe,silver,ak,21.0
flagstaff / sedona,27590,mercedes-benz,good,8 cylinders,gas,61445.0,clean,automatic,,coupe,silver,az,11.0
flagstaff / sedona,24990,honda,good,,other,31547.0,clean,other,fwd,coupe,red,az,4.0
flagstaff / sedona,30590,dodge,good,8 cylinders,gas,5937.0,clean,other,rwd,coupe,black,az,6.0
flagstaff / sedona,16990,kia,good,6 cylinders,gas,17631.0,clean,other,fwd,coupe,,az,6.0
flagstaff / sedona,4500,pontiac,good,6 cylinders,gas,141000.0,clean,automatic,fwd,coupe,silver,az,16.0
flagstaff / sedona,25990,mercedes-benz,good,8 cylinders,gas,42045.0,clean,automatic,rwd,coupe,white,az,9.0
flagstaff / sedona,29990,chevrolet,good,6 cylinders,gas,6727.0,clean,other,rwd,coupe,red,az,3.0
flagstaff / sedona,21990,scion,good,6 cylinders,gas,39647.0,clean,other,rwd,coupe,,az,6.0
flagstaff / sedona,39990,nissan,good,6 cylinders,gas,8373.0,clean,other,rwd,coupe,white,az,3.0
flagstaff / sedona,35990,dodge,good,8 cylinders,gas,1548.0,clean,other,rwd,coupe,black,az,2.0
flagstaff / sedona,26590,honda,good,,gas,9954.0,clean,other,fwd,coupe,silver,az,2.0
flagstaff / sedona,13995,ford,,4 cylinders,gas,83918.0,clean,,,coupe,blue,az,8.0
flagstaff / sedona,39590,chevrolet,good,8 cylinders,gas,10496.0,clean,other,rwd,coupe,white,az,5.0
flagstaff / sedona,19590,bmw,good,,gas,83600.0,clean,other,rwd,coupe,black,az,9.0
flagstaff / sedona,31990,infiniti,good,8 cylinders,other,26646.0,clean,other,,coupe,black,az,5.0
flagstaff / sedona,39590,ford,good,8 cylinders,gas,728.0,clean,other,rwd,coupe,blue,az,2.0
flagstaff / sedona,31990,ford,good,8 cylinders,gas,19043.0,clean,automatic,rwd,coupe,silver,az,5.0
flagstaff / sedona,53990,audi,good,6 cylinders,gas,2113.0,clean,other,,coupe,,az,3.0
flagstaff / sedona,8995,NA manufacturer,like new,3 cylinders,gas,15000.0,clean,automatic,fwd,coupe,white,az,9.0
